"Hour", kWh, kvarh, "Peak kW", "peak kVA", "Losses kWh", "Losses kvarh", "Peak Losses kW"
.ß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
0ß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
2ß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
4ß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
6ß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
8ß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
:ß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
<ß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
>ß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
@ß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
Bß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
Dß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
Fß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
Hß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
Jß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
Lß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
Nß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
Pß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
Rß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
Tß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
Vß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
Xß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
Zß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
\ß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
^ß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
`ß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
bß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
dß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
fß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
hß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
jß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
lß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
nß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
pß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
rß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
tß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
vß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
xß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
zß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
|ß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
~ß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
Äß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
Çß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
Ñß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
Üß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
àß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
äß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
åß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
éß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
êß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
íß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
îß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
ñß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
òß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
öß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
úß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
ûß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
¢ß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
§ß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
¶ß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
®ß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
™ß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
¨ß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
Æß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
∞ß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
≤ß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
¥ß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
∂ß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
∏ß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
∫ß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
ºß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
æß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
¿ß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
¬ß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
ƒß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
∆ß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
»ß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
 ß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
Ãß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
Œß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
–ß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
“ß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
‘ß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
÷ß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
ÿß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
⁄ß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
‹ß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
ﬁß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
‡ß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
‚ß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
‰ß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
Êß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
Ëß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
Íß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
Ïß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
Óß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
ß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
Úß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
Ùß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
ˆß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
¯ß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
˙ß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
¸ß@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
˛ß@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
®@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
®@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
®@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
®@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
®@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687

@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
®@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
®@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
®@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
®@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
®@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
®@, 1906.50340928311, 612.096240051579, 1907.21308145032, 2002.35288016209, 31.7082150788687, 91.1013797122845, 31.7082150788687
®@, 1084.44480721306, 74.7019627049371, 1907.21308145032, 2002.35288016209, 10.6673759998693, 29.472103265606, 31.7082150788687
