DateTime, CaseName, Status, Mode, Number, LoadMult, NumDevices, NumBuses, NumNodes, Iterations, ControlMode, ControlIterations, MostIterationsDone, Year, Hour, MaxPuVoltage, MinPuVoltage, TotalMW, TotalMvar, MWLosses, pctLosses, MvarLosses, Frequency
"5/26/2018 12:18:56 AM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/26/2018 12:22:59 AM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/26/2018 12:24:09 AM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/26/2018 12:24:58 AM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/26/2018 12:25:28 AM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/26/2018 12:26:15 AM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/26/2018 12:27:09 AM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/26/2018 12:27:34 AM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/26/2018 12:27:41 AM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/26/2018 12:28:01 AM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/26/2018 12:28:07 AM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/26/2018 12:29:00 AM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/26/2018 12:30:22 AM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/26/2018 12:36:16 AM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/26/2018 12:36:59 AM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/26/2018 12:39:27 AM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/26/2018 12:40:08 AM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/26/2018 11:51:22 AM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/26/2018 11:52:11 AM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/26/2018 11:52:20 AM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/26/2018 11:52:54 AM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/26/2018 11:56:24 AM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/26/2018 11:58:11 AM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/26/2018 11:58:39 AM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/26/2018 12:10:51 PM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/26/2018 12:12:33 PM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/26/2018 12:19:19 PM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/26/2018 12:19:58 PM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/26/2018 12:19:58 PM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/26/2018 12:32:44 PM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/26/2018 12:32:44 PM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
