,mean,std
61,-60.97407818526819,4.670665918777628
62,-61.46536975360258,2.7111001006391136
63,-61.11108969014317,2.724890652812035
64,-60.812698969408565,2.1776759096825473
65,-60.150431638809906,2.7284759116470503
66,-59.210685107140016,2.9095770214596075
67,-58.07898221790803,3.2882697345153367
68,-58.40016475587624,3.6675761180807553
69,-58.75904307663536,3.6807259780793866
70,-59.50083091039585,3.119206569736958
71,-60.11345019897423,3.337710407403543
72,-60.544134371850014,3.0124345158700225
73,-59.37457276105775,3.7398862072802963
74,-60.42756021265489,3.437472876886327
75,-59.846273244539105,3.688384131583117
76,-59.90982056311131,2.8290290451050155
77,-59.8797851768498,2.9894566083708067
78,-59.78496730448678,1.7562636816348376
79,-58.25265129511402,1.8709554538048703
80,-58.616523403396435,2.9523663955111066
81,-58.2544366160912,2.9829562217112433
82,-58.84897711277266,2.475215446570778
83,-58.365966583990584,2.96931814341456
84,-58.75511145837989,2.038273439623438
85,-58.42812195288003,2.379480396356273
86,-58.092346147003,2.424226378818988
87,-58.48233937585989,2.9790550971268432
88,-58.728742110390144,3.0292905175358307
89,-59.54349212939859,2.6404271486005366
90,-60.009584480563,3.5133741682393516
91,-60.53733095980564,3.792711259872916
92,-59.44989831131818,2.379369863456239
93,-59.52595823117554,3.345383650605549
94,-59.29164225181564,3.4658456924560705
95,-58.2024589970855,2.940873023021527
96,-57.59837491315756,2.4541694293340712
97,-57.99023585531879,2.915597804584967
98,-57.35756850516423,3.8852023582460466
99,-57.13195503975165,3.2557829058579673
100,-56.992687799955064,3.663899214380492
101,-56.68551200365809,3.813106040113955
102,-56.92000277980685,3.122494425131094
103,-57.833217394054685,2.8895512383868174
104,-57.550276286867856,2.8122271231423506
105,-57.27254107562833,2.769450385022794
106,-59.1631806458678,3.13646782346861
107,-57.95969175509843,3.5167353915810295
108,-58.26973921817367,2.706680788430784
109,-58.464891085619556,2.403334945595158
110,-57.784659643361984,3.0889680971407745
111,-57.4041482424349,3.4699250813760805
112,-57.411710513062644,3.2078329972923743
113,-55.7349366996559,3.400427900411411
114,-55.09232654294603,3.114268210474876
115,-54.769656569514005,3.0165503914406213
116,-54.23748021548706,2.60183531767743
117,-53.9431772176142,2.4753855634877193
118,-55.56416748105466,2.613968653465694
119,-55.5780379571025,2.2423350042767685
120,-56.312338953821275,2.171368123017727
121,-56.19631999115128,3.047226020404908
122,-56.71455255620552,2.584301155931383
123,-56.34195333079357,2.14759653799327
124,-56.215883473151976,2.9439190474068866
125,-55.69875492629111,3.748770205593743
126,-56.48019341830377,2.9646769807625777
127,-56.43858797163605,2.8974613710766532
128,-56.97674962320626,2.8967605039899293
129,-57.95735498699129,2.618403236390626
130,-57.0773318696655,2.4092999398036206
131,-56.26050207277472,2.2322340036969286
132,-56.40503349534012,2.9826761050347512
133,-56.30807728574629,2.733130178276093
134,-56.275312698407205,2.865740290914249
135,-56.30398877298509,2.708500005939379
136,-56.46989103945557,2.714809833997508
137,-55.04476475237053,2.386865882528434
138,-54.95690854407334,2.9267014253515105
139,-53.924200818205364,2.1184835254766936
140,-55.47651854885211,1.9838270296177773
141,-55.76883073498315,4.244527881869609
142,-56.729252637690486,3.888737107855435
143,-55.780438001813735,1.9776255711018884
144,-56.36278916522626,2.3729011066522254
145,-55.89709737287185,2.2728638285873357
146,-55.84701411649713,2.899802245055673
147,-55.85098722123254,3.631450557110527
148,-57.816463827020044,4.245231127070071
149,-56.88003844616017,3.67929714096501
150,-56.70498846501315,2.967503197433349
151,-57.04397734501757,2.3050880705596106
152,-56.8538736950166,2.4681205064574203
153,-55.48763945050669,2.503149013426936
154,-55.27123054716429,2.6032976809399093
155,-55.09786128603884,2.2741855478406543
156,-55.64641460031638,2.2487354108474262
157,-55.25341532418947,2.3982489335003967
158,-55.60657006736531,3.1375024747780422
159,-55.58776535470529,3.0559293444456497
160,-55.26716939245922,2.931399781214798
161,-55.05332996861842,1.6133612448706816
162,-55.8343820580834,2.276522630078634
163,-55.835630404451756,2.466610186311756
164,-56.52871929055533,3.4790813444274744
165,-56.34247367645297,3.513404170556404
166,-56.99706451011434,3.2487950763761297
167,-56.707236725232356,3.4259274812199654
168,-57.04756864611372,3.911246296222094
169,-56.68252250208781,4.43412661097392
170,-56.963253338591066,4.541329310861381
171,-56.28731460977091,3.645553196158374
172,-55.89457849362352,2.399991031957216
173,-55.29635865851561,3.1461382905986572
174,-56.25179361888412,3.601305132432627
175,-56.019656421548376,3.248729208495793
176,-55.983519484816895,2.297839897184728
177,-55.15631338152545,2.132429336554625
178,-56.456885557665586,3.193638974932355
179,-55.474954801992304,2.5518103341405696
180,-55.559021219699424,3.225541877386919
181,-55.79622193044174,3.503494890650133
182,-55.79474845137798,3.81471766620177
183,-54.72816673380558,4.722717628895583
184,-54.588999900650506,4.834623066121366
185,-54.430841446784015,4.381967158156626
186,-55.489788043730506,3.420247688201248
187,-56.30958504486073,4.419770602781484
188,-56.61683274335947,4.105771283934064
189,-56.150614356990616,3.5245536308282106
190,-56.16061240982139,3.827796915718219
191,-55.40241058340879,3.2017751383405573
192,-55.05493991010414,2.7449746783711917
193,-55.19311956637499,2.8224969006622085
194,-55.5679355858002,2.924045872032239
195,-55.70153498367572,3.2669661398272716
196,-55.76836624525465,2.676670142049362
197,-56.27200195312761,3.081349912356914
198,-56.32799135898961,4.114381801013871
199,-54.31175834846861,3.3578370027387763
200,-54.49840596750605,2.160891700073888
201,-54.099299096316265,2.8177139806005744
202,-54.67961642550554,2.800625315888644
203,-54.94888743632416,2.6510427922975595
204,-55.53930528331969,2.920867198932773
205,-55.70191255719149,2.0039792079204597
206,-55.41975217666056,2.0360075730538476
207,-55.3666280067757,2.4812000019417986
208,-55.11867168861688,2.3446047043272973
209,-54.57930083058222,1.6327057832050524
210,-54.942498683170285,1.9244627335086348
211,-54.94863694580798,2.3828377883944123
212,-55.14257824296023,2.237664180265323
213,-55.84679923226216,1.8818520653318915
214,-56.19669247032337,2.7867933833262053
215,-56.31650921865779,3.207757585426758
216,-55.641585579959624,2.885844883103513
217,-54.588460720225754,2.9448212809274787
218,-53.22160523712856,3.42694924998233
219,-52.6161485723118,3.533833932462428
220,-53.17127486325364,2.4710729400689417
221,-53.451349776400164,2.732628699688447
222,-54.118614242889365,2.638087140023772
223,-54.601436919371935,1.6263793225110357
224,-55.62704384027106,1.8165699230434587
225,-55.224440101881626,1.3563197185536155
226,-55.182065555396406,2.112224462111728
227,-54.193088579739346,2.4473256441621056
228,-55.42774974672769,3.75511283732075
229,-55.382312456845774,3.341280272485582
230,-55.13266552632098,3.18140357097059
231,-55.20653986368316,3.106112514291012
232,-54.62399859011557,2.837842634387013
233,-53.80056565753516,2.1270166956932326
234,-52.880410478697314,3.1481099894404645
235,-54.18857431513027,3.1570419854002183
236,-54.56042337354084,3.297672495176406
237,-55.11051469463915,3.4079872852062874
238,-55.21513824907536,3.1135713242353646
239,-55.42977751725761,2.3929518764448696
240,-54.51932624446773,2.199449631309419
241,-54.331535372444534,1.9879958748049422
242,-54.64260782524148,2.6494906431409415
243,-54.38288690922844,2.7850967925801986
244,-53.51933897174525,2.73170205754858
245,-53.44296021856521,2.742946608251301
246,-53.55496218516778,2.8666719671384495
247,-54.536005592173524,2.319649385594462
248,-54.37920518695839,2.583285620238852
249,-54.700748722892214,2.4208908716134316
250,-54.52107171307372,2.293803463476596
251,-54.103822608053086,2.809019070944678
252,-53.626434762382694,2.4576252850482865
253,-53.862656583238824,3.674076228576884
254,-54.49404803134801,3.7037010618587978
255,-55.63091703653796,4.639590375913088
256,-55.69332271055905,3.6691592424795085
257,-55.925843177176894,3.4625847710342086
258,-54.784812591981186,3.1080182553944256
259,-54.014462516715376,2.8256144749899197
260,-53.260377831736506,3.254888999897722
261,-53.82355831575468,2.8377499922072924
262,-54.44410668483936,2.3964935286391382
263,-56.018296855097766,3.216843615915182
264,-54.985590282006385,3.075295388714009
265,-54.79226113243032,3.291787233405885
266,-54.86891363396851,3.620661481712191
267,-54.40091302228512,2.7942558160341275
268,-54.16777603490483,2.4439474605446105
269,-54.967585353949474,2.4980692396810245
270,-54.860428158481355,1.998302000094466
271,-54.567213273073115,2.338879379951735
272,-54.10873425212385,3.5608441800053776
273,-53.60176897519252,3.495454315888507
274,-53.63894280262868,2.978705398429145
275,-54.697121649500076,3.014420213904791
276,-55.36394575542775,1.3617396212924084
277,-55.47685045930235,3.035183756948211
278,-55.593795100655115,2.533510630627555
279,-55.187048743408084,2.3195512778063265
280,-54.00700163454863,2.4025129085389665
281,-54.240354354189776,1.637211248607925
282,-55.10084785632786,2.295347123012408
283,-55.34452256032549,3.0091996775710395
284,-55.39073520645033,2.3060791011196584
285,-55.847207924230915,2.2201992035921263
286,-55.958859949693675,2.3889407601896813
287,-55.702247179134474,1.9245173745960376
288,-56.020457042081944,2.297870423526569
289,-56.093524123161146,1.0495611397237365
290,-55.38453984246433,1.7418545594859365
291,-55.19463122157217,1.5680303597566603
292,-54.400599471882714,2.4266952871836187
293,-54.16344924232743,2.3884050113166166
294,-54.56866699951013,2.0419057035917363
295,-55.23605573367839,2.8435712250924587
296,-55.31429698320438,3.243257761922301
297,-55.54824918273411,3.0670028296459173
298,-54.8567036498057,2.4550775397172933
299,-54.47081771469625,1.4630523805561337
