,mean,std
0,-116.1009455771313,9.192303685302983
1,-133.28628227307047,7.400617275666264
2,-141.93240346535356,6.445497882733432
3,-145.59158703820304,10.44790644999303
4,-145.4546723151211,10.233212284567987
5,-145.4463434869733,9.645663699386734
6,-144.27583510258853,9.933795402903415
7,-145.50571892134568,9.6394814178142
8,-143.69361598309155,9.620879170649943
9,-141.9356278686432,8.371106882502097
10,-141.27760406695546,8.022623247734002
11,-140.45212231129358,6.914592786235826
12,-139.50321791468136,6.0813859196944495
13,-138.2575654208564,5.939967992527701
14,-138.57796994137513,6.1796475973764275
15,-137.0681700764079,6.1245799223859665
16,-134.0918653608961,5.4341006124095985
17,-133.07755487623373,3.749459692713439
18,-131.03905049209146,4.777032396429559
19,-129.01525135007535,4.686473092975686
20,-127.72877610476684,5.156325303578686
21,-125.46207587922959,6.595488704909556
22,-124.35203202188316,7.351475693928565
23,-123.6959141004276,7.880565136661403
24,-121.4937024596983,8.886254400064423
25,-119.63340442266956,8.186562537163937
26,-118.61288931601764,7.5035613356504
27,-118.04805459563207,7.642585590055238
28,-116.40887383905799,8.038861582428853
29,-114.95746568239575,7.708940189865424
30,-113.79653848504293,7.812569773037056
31,-111.90187960243202,8.776030010940314
32,-110.01218687843169,9.707129024853277
33,-108.83857125352759,10.624234400665014
34,-107.10409792539986,10.733384370138673
35,-105.28341863757026,11.093331943673931
36,-103.41570008668127,10.384699871446934
37,-101.71291526389278,10.200370264131756
38,-100.53787998950948,9.375622594334054
39,-99.153201142746,9.494558807796244
40,-96.71561710995957,10.035130113434281
41,-94.96960687624697,10.186326735280318
42,-93.61534558299896,10.048905453095388
43,-92.09346846664911,9.799540076274045
44,-90.98149130565652,8.97232662708022
45,-90.5902805740756,8.987649572476336
46,-89.36100598761705,8.265429699403702
47,-88.38442727621354,7.260127078858308
48,-86.96124128075596,7.060911504519468
49,-86.29181615162122,7.025337903726406
50,-85.61553174236069,6.8325877716531735
51,-84.15289044560238,7.21866276225718
52,-83.68186952403519,7.685325628403609
53,-83.52029382495142,7.40121440326733
54,-83.13392242280499,7.468840423587972
55,-82.56353062109889,7.189158724165051
56,-82.24466457425808,6.901707143508678
57,-81.69839000171038,7.23023111073292
58,-80.70577052146285,7.658605719913163
59,-79.20425168387246,7.41706259039426
60,-78.53540712328677,7.470324556978075
61,-78.13750221828872,8.304185624288182
62,-78.04430258830895,8.75681427072349
63,-77.3203701274154,8.462062010970754
64,-77.03987934381635,8.093716875786795
65,-76.0431148817636,7.067104330142113
66,-76.2865367323447,7.264533190283639
67,-75.88274482859703,7.354017946342253
68,-75.59781897115272,7.279724234416687
69,-75.30112889764993,7.026946560351488
70,-75.01659128786267,6.8900721238667435
71,-74.73992633257589,6.242567547793889
72,-75.0369777794041,6.5419397715950725
73,-75.17243164437438,6.059803995596049
74,-74.58160232956679,5.51653881796396
75,-74.04842948514704,4.613435476381531
76,-73.52675762480472,4.287022787685454
77,-73.39590440201985,3.9483602212231372
78,-73.48676456347434,4.0663684624508125
79,-73.4264725407884,3.9163651506798733
80,-72.88207860079802,3.9233062455147047
81,-72.34206849089924,3.844045532053537
82,-72.28686161686637,3.9333972461215603
83,-73.11822557530252,4.092511777991537
84,-73.20720149670875,3.967956680210993
85,-73.3982444889985,4.115281178842305
86,-72.93413173105925,3.963133215707915
87,-73.05641046523343,3.713538070369514
88,-73.6754460157335,4.202490116403328
89,-73.91864586155707,3.764525342139985
90,-74.30654851272486,3.841177302931527
91,-74.24850470731332,4.421995678028831
92,-74.18448973088933,3.513486519712087
93,-74.40799013424076,3.4245646326454735
94,-74.52981830822263,3.762663696213993
95,-75.10963810131021,4.078867926249364
96,-74.90464161091198,3.869825290751423
97,-74.74597755100366,4.026998030744157
98,-73.8811715946788,2.9954145491432715
99,-73.23377835797956,3.136855399067709
100,-73.47304356514678,3.087201111497666
101,-73.28397089074343,3.756548386029958
102,-73.06572424127509,3.153824885438288
103,-73.38028395784373,3.0329170998134027
104,-72.63858090658299,3.0978172103181123
105,-72.59049177351653,2.958047744141921
106,-72.53433161691123,3.08660440467508
107,-72.62800394962528,3.0025143627919673
108,-72.31012234437702,2.4731640425972787
109,-71.29639680880796,2.2986778569690562
110,-70.97898046061601,2.6118543752498886
111,-70.03920963334681,2.9085229037378566
112,-69.98074533231576,3.477475673020144
113,-70.55903251625848,3.7137817142392664
114,-70.15116047172107,4.062518805742137
115,-70.07471791323658,3.6990168920546336
116,-69.5600558824229,4.072997358111528
117,-69.61060924990767,4.144425116560654
118,-69.57583499764365,3.847800323733848
119,-69.4221538090636,3.445939060685893
120,-69.25832036788272,3.2591163036890314
121,-68.83110662776598,3.3690363234544174
122,-68.88538757276096,3.822208222169101
123,-68.94972477103201,3.7346057338245995
124,-69.20273054040328,3.735607884187604
125,-69.59407115247507,3.907124451142063
126,-69.48863075987202,3.7286281992644663
127,-69.37115851940979,3.4922980554047105
128,-69.23066683966837,2.922039943450589
129,-68.95794645417588,2.9276463961014887
130,-69.32209690652695,2.4906123774635596
131,-69.08878112085931,2.299704294895365
132,-68.74776784104797,2.265991883292828
133,-68.57920160649884,2.209818203120904
134,-68.69015794115464,2.502253099574799
135,-68.71464319169766,2.335474562550553
136,-68.75855411070368,2.2689589480473527
137,-69.07021620855272,2.6944467258751623
138,-68.9225358168109,2.4945776438481513
139,-69.15845125222273,2.8119781640332455
140,-69.33760318575838,2.481737030355917
141,-68.97986394385947,3.062598461340853
142,-69.42015887171686,3.1907610781281757
143,-69.17212728942437,3.202078577462814
144,-68.96568606674595,3.2165659595670824
145,-68.47261070508236,2.7779415143572037
146,-68.45510514890516,2.9133056071621097
147,-68.8862991029113,3.1520140176952856
148,-68.93113342812008,3.210477907601947
149,-68.80289148419537,3.357534329537945
