,mean,std
112,-54.47107394197845,3.1579725663230107
113,-53.69707640251735,3.6919608587041637
114,-54.39678001874672,4.039654160701841
115,-54.710553271370514,3.7105254084936403
116,-54.71845148831206,3.1504088798031007
117,-54.14101512961795,2.8914970951998042
118,-54.78712063882488,2.617886791198003
119,-54.81712710467292,2.5956782894266555
120,-55.14316144222022,2.3766641550216936
121,-55.01995367620311,2.544406711990675
122,-54.77079796179516,3.140225469825755
123,-54.49403815680062,3.1388992511146743
124,-53.59682979118683,2.985854794717352
125,-53.20011074359911,3.298760416747032
126,-52.81036121089701,3.0869370994315752
127,-52.52310465237796,2.5319139335086143
128,-52.26409984432649,2.3890312928922697
129,-52.29608342694675,1.967284298292287
130,-51.98656859707838,2.353619113551506
131,-52.77930376768933,2.81587430492659
132,-52.97911189752448,3.6945314176567106
133,-53.364501427142244,3.7177642707245253
134,-53.73202249628216,3.2203667204343183
135,-53.23334750865499,3.1829296504067006
136,-52.74970029835305,2.3954888547942925
137,-52.50376224319201,3.030812382343663
138,-52.86584454256305,3.312838993364997
139,-52.83301938189124,4.098246806292586
140,-51.86730541124186,3.490704532355068
141,-51.16797649100533,3.578958451941063
142,-51.48735187763944,3.4225261745599505
143,-51.964792653481204,3.22139295164081
144,-51.81833697869678,2.9779566266091964
145,-51.75570421366688,1.6033462504733844
146,-51.642793151752166,1.6464276053565428
147,-51.57297848629084,1.9298051619663363
148,-52.49603564680143,2.1740001125108073
149,-53.2154593348786,3.144099700550127
150,-53.2516401751788,3.7314386303530385
151,-53.251828785117276,3.6919142748973424
152,-52.25590213247816,3.7489387312221205
153,-52.057447629749504,3.9950439037035723
154,-52.0854938601807,3.59814812284582
155,-51.66158996945051,3.0538868451326793
156,-51.26397096195279,2.3630395725610205
157,-50.55912373113415,3.0776967688996884
158,-50.757141365117945,3.2787581343066354
159,-50.887342471103096,3.4035185075440557
160,-52.104395828313834,3.913843505078238
161,-52.04900540246433,3.1151558815838594
162,-51.97063069491529,3.1717870277569147
163,-52.12858127154195,3.2962167715369253
164,-52.59226007319324,4.469713572787648
165,-52.88586475402741,4.499577113203821
166,-53.48318221409298,4.903250863447905
167,-54.14470281294022,5.586811137622597
168,-54.352484031908794,4.899865176154145
169,-54.719035720461044,5.124799755817875
170,-54.48456819273381,4.220740450821629
171,-54.3081726209187,3.060477665022682
172,-54.43594614543457,3.737441214883696
173,-53.791212177686766,2.5879860146691485
174,-52.432640524607024,2.651133091842403
175,-51.94828304062196,2.688704761839788
176,-51.91961289537423,3.2574625702771707
177,-51.252492926293506,3.151880403566336
178,-50.763125170187465,2.6708770297093296
179,-51.86159423492177,3.596399390498349
180,-51.51911085498242,4.1201058223018245
181,-52.54728921952313,4.626897019784224
182,-52.33657096730645,3.9990234341484956
183,-53.059957247079154,5.199666495339048
184,-52.43163307943605,4.83024856290581
185,-53.31102304356758,4.638450848224129
186,-52.25936694127892,3.653276699608541
187,-52.03256070995172,3.3923060791900284
188,-52.063082809647405,3.135716325467927
189,-52.636695433301355,3.2844723534331934
190,-52.34123269774793,3.189215059436438
191,-53.603860282670375,4.634469703573617
192,-52.611505047354804,4.499007007642088
193,-52.63909318804804,4.898681531634661
194,-52.461862389845415,5.265897087387949
195,-52.760740509076875,4.9950297075740355
196,-52.354870467140195,5.726780802473679
197,-51.961114528738584,4.3942246259017645
198,-51.23358743045409,2.7877087480398988
199,-51.39052824370759,2.675103607605074
