,mean,std
0,1.0022606078782024,0.01476783986204938
1,1.003779439489008,0.014809018059049541
2,1.0037437490199814,0.01477367710199186
3,1.0023518079143288,0.014645548249375466
4,1.0009541080393582,0.014586221832233112
5,1.0005414705989262,0.01457569009576444
6,1.0013962680911512,0.014708301264546498
7,1.002694357563698,0.014832654107918694
8,1.003275693120661,0.014878637165210989
9,1.0028257139880492,0.014816093338943466
10,1.0017856584739753,0.014719303877415754
11,1.0010851361653195,0.01469609128097415
12,1.0012218202977403,0.01472832008182655
13,1.0019703686541237,0.014726077717216356
14,1.0027033959942089,0.014771082876560501
15,1.0027858229122348,0.014765286700335322
16,1.002261070101184,0.014737062980339935
17,1.0016395480663491,0.014703842086704149
18,1.0013235121635489,0.014649209538213718
19,1.0016559075339861,0.014685235877482019
20,1.0022721118825724,0.014752021912991221
21,1.0026665763747968,0.014852848886535746
22,1.0024868907902913,0.014916031321988992
23,1.0019936272947887,0.014896848103223946
24,1.0015931689414985,0.014869263078777943
25,1.0015915550058507,0.014899001699183888
26,1.0019153408190806,0.014922500507473149
27,1.002229505729345,0.01490212232968069
28,1.0023891148362167,0.0149074472765949
29,1.0022007278369414,0.014878235737182943
30,1.0018976398667807,0.014845267778260802
31,1.0017240595434713,0.01483551271919516
32,1.0017744629267162,0.014857773684190721
33,1.0019432289194599,0.014871114530143031
34,1.0021942321785955,0.014920433926864712
35,1.0023227205956504,0.014985413499481865
36,1.0021756371181991,0.015013853843104193
37,1.0019820646743893,0.015040520431839349
38,1.00181726299889,0.015030268914483762
39,1.0017480634993088,0.014993411184089953
40,1.0018101538006818,0.014900907024946583
41,1.0019365201043067,0.01483124708687501
42,1.0020951252687207,0.014795212452092686
43,1.0021287853927447,0.014810183671618165
44,1.002052183700154,0.014783643898659018
45,1.0019038577694597,0.014793502230914392
46,1.0018248394724603,0.014827781967158258
47,1.0019241320048973,0.014890945291770184
48,1.0020598094069368,0.014943332037150545
49,1.0020398200862508,0.014962336572852796
50,1.0019722367992028,0.014948692452310026
51,1.0017848329261603,0.014868683019632943
52,1.001820832990943,0.014837220154174576
53,1.0019322015703407,0.01483877576600393
54,1.002133476928107,0.01486193518208695
55,1.0021688879155792,0.014902529754143
56,1.002058994637085,0.01488616741593146
57,1.0018477990123427,0.01483661661759401
58,1.001779177022215,0.014859266261988224
59,1.0018697872112015,0.014863382550528267
60,1.0019887577782574,0.014894464328197162
61,1.002102019777119,0.014914417399592322
62,1.0021560585368638,0.014959272656262321
63,1.0019909033526802,0.01489887322095033
64,1.001806454681122,0.0148635436296687
65,1.001841580743744,0.014844471734394328
66,1.001937412224347,0.01483832329525713
67,1.0020247603008325,0.014852461783685867
68,1.0020712112790178,0.014876404951807243
69,1.0020850083651687,0.014889328138483704
70,1.002071833601064,0.014955944158961006
71,1.0019441618955136,0.014975115363549896
72,1.0019200061123508,0.014944389909947939
73,1.0018846224479696,0.014899268219024861
74,1.0019115950509416,0.014865492436343932
75,1.001914957999006,0.014812639276019382
76,1.0018903019973444,0.014779588112462876
77,1.0019421323756295,0.014718682808266874
78,1.0019649912328679,0.014671003742256942
79,1.0020340052405132,0.01467327142180181
80,1.0021122823275588,0.014632253990124645
81,1.0020675070574252,0.0146555397604793
82,1.0020137716106556,0.01471260804377365
83,1.0018917654582673,0.014727550719309576
84,1.0018453798204014,0.01469592148373256
85,1.00195195781147,0.014711680939445663
86,1.002057138044676,0.014696669690490709
87,1.0020669445037471,0.014685267367629703
88,1.002054590301774,0.014700163826402279
89,1.0020285903503603,0.014663999160079455
90,1.0019466931192396,0.014654112468449262
91,1.0019101590266624,0.014694828987577038
92,1.0019527703097861,0.014673355118937092
93,1.0020207218088746,0.014688278101694976
94,1.0020361771064945,0.01472829572513247
95,1.0020223685465697,0.014712264370486264
96,1.0020311745360813,0.014751279737120308
97,1.0019502344266011,0.01471879730980478
98,1.0019642320683537,0.014700441729730522
99,1.0019889167230454,0.014665722237461622
100,1.0019388766767272,0.014647512795228586
101,1.002019453767109,0.014719496380868419
102,1.0020378979526638,0.014752583401641742
103,1.0021051713293723,0.01471644754843093
104,1.0021106739033392,0.014691945496817599
105,1.0019580774466788,0.014646445559067123
106,1.0019389828036287,0.014699499707298273
107,1.002056778685937,0.014698710648359372
108,1.0021766526730742,0.014709042591557869
109,1.0022063125184115,0.014727237544876644
110,1.0020609507979854,0.01469002538488065
111,1.0018522691365817,0.01471091125325336
112,1.0017979717047156,0.01469347517830303
113,1.0019408492056823,0.014715209842167107
114,1.0022595857889551,0.01481849223013083
115,1.00233093370621,0.014827348630316532
116,1.0021374533396952,0.014814174795363056
117,1.0019265941345104,0.014772801077067285
118,1.0017750007351636,0.01469887653752459
119,1.001807135062754,0.014686624719667092
120,1.00202461938123,0.014710866201650255
121,1.0022690522217648,0.014751661203161246
