p_breaks,orig,attack,5,6,7,8,9,10,11,12,13,14,15,16,17
1,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
1,1.03,1.003,1.2338616361695158,1.2696262614406553,1.2588934391740174,1.3169034221650477,1.3390275518161698,1.3032513971102624,1.2850512967499763,1.3161597924427806,1.407763313553832,1.4146034362930802,1.364026884309257,1.358120163365558,1.3930816725085946
0,1.06,1.007,1.2638616361695159,1.2996262614406553,1.2888934391740174,1.3469034221650478,1.3690275518161699,1.3332513971102624,1.3150512967499763,1.3461597924427804,1.4377633135538321,1.4446034362930802,1.394026884309257,1.388120163365558,1.4230816725085946
0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
