,0
2016-06-01 12:08:07-07:00,17908041.023557954
2016-06-01 12:08:08-07:00,17902541.089595273
2016-06-01 12:08:09-07:00,17904344.50086405
2016-06-01 12:08:10-07:00,17899933.09541321
2016-06-01 12:08:11-07:00,17883057.306364223
2016-06-01 12:08:12-07:00,17897741.58734585
2016-06-01 12:08:13-07:00,17904797.50608347
2016-06-01 12:08:14-07:00,17911771.99521898
2016-06-01 12:08:15-07:00,17916610.461874306
2016-06-01 12:08:16-07:00,17907869.58911856
2016-06-01 12:08:17-07:00,17918235.604480736
2016-06-01 12:08:18-07:00,17926377.221376855
2016-06-01 12:08:19-07:00,17947348.602548137
2016-06-01 12:08:20-07:00,17930584.99265592
2016-06-01 12:08:21-07:00,17938437.61569273
2016-06-01 12:08:22-07:00,17954117.195181843
2016-06-01 12:08:23-07:00,17952063.699680455
2016-06-01 12:08:24-07:00,17949280.706476875
2016-06-01 12:08:25-07:00,17944512.197714638
2016-06-01 12:08:26-07:00,17956239.932441313
2016-06-01 12:08:27-07:00,17951993.60639492
2016-06-01 12:08:28-07:00,17964204.020373136
2016-06-01 12:08:29-07:00,17981357.995419066
2016-06-01 12:08:30-07:00,17967020.372508906
2016-06-01 12:08:31-07:00,17964394.84181991
2016-06-01 12:08:32-07:00,17973775.634739332
2016-06-01 12:08:33-07:00,17982115.591272134
2016-06-01 12:08:34-07:00,17979016.234732248
2016-06-01 12:08:35-07:00,17996016.320466682
2016-06-01 12:08:36-07:00,17987253.925200377
2016-06-01 12:08:37-07:00,17958124.601745103
2016-06-01 12:08:38-07:00,17955144.292546816
2016-06-01 12:08:39-07:00,17946489.955163814
2016-06-01 12:08:40-07:00,17941166.648455095
2016-06-01 12:08:41-07:00,17942260.51268539
2016-06-01 12:08:42-07:00,17952046.63001506
2016-06-01 12:08:43-07:00,17927235.14765
2016-06-01 12:08:44-07:00,17931921.10512359
2016-06-01 12:08:45-07:00,17930371.598552097
2016-06-01 12:08:46-07:00,17928837.9545616
2016-06-01 12:08:47-07:00,17913700.583838135
2016-06-01 12:08:48-07:00,17881519.03557471
2016-06-01 12:08:49-07:00,17888118.06451426
