,0
2016-05-02 12:02:13-07:00,9119394.665314006
2016-05-02 12:02:14-07:00,9131990.685427831
2016-05-02 12:02:15-07:00,9132508.381049164
2016-05-02 12:02:16-07:00,9129839.571001107
2016-05-02 12:02:17-07:00,9114833.538669894
2016-05-02 12:02:18-07:00,9128007.108738646
2016-05-02 12:02:19-07:00,9134657.521511415
2016-05-02 12:02:20-07:00,9152993.060850259
2016-05-02 12:02:21-07:00,9157821.398161573
2016-05-02 12:02:22-07:00,9165978.21208581
2016-05-02 12:02:23-07:00,9208714.995036323
2016-05-02 12:02:24-07:00,9195856.15658883
2016-05-02 12:02:25-07:00,9209561.795273328
2016-05-02 12:02:26-07:00,9207780.045918975
2016-05-02 12:02:27-07:00,9208160.218869446
2016-05-02 12:02:28-07:00,9221559.059842976
2016-05-02 12:02:29-07:00,9205161.742613818
2016-05-02 12:02:30-07:00,9206183.391082922
2016-05-02 12:02:31-07:00,9228226.273044148
2016-05-02 12:02:32-07:00,9236423.725496305
2016-05-02 12:02:33-07:00,9243329.084473656
2016-05-02 12:02:34-07:00,9245277.279868789
2016-05-02 12:02:35-07:00,9249107.120900616
2016-05-02 12:02:36-07:00,9228228.354404394
2016-05-02 12:02:37-07:00,9246076.669260638
2016-05-02 12:02:38-07:00,9254678.261621092
2016-05-02 12:02:39-07:00,9251165.854593294
2016-05-02 12:02:40-07:00,9226215.388994627
2016-05-02 12:02:41-07:00,9208848.241501614
2016-05-02 12:02:42-07:00,9215047.32981448
2016-05-02 12:02:43-07:00,9190090.418623311
2016-05-02 12:02:44-07:00,9178400.875667645
2016-05-02 12:02:45-07:00,9172898.710945815
2016-05-02 12:02:46-07:00,9186620.347004704
2016-05-02 12:02:47-07:00,9184025.121218538
2016-05-02 12:02:48-07:00,9184750.912395727
2016-05-02 12:02:49-07:00,9210733.809278721
2016-05-02 12:02:50-07:00,9202349.381939853
2016-05-02 12:02:51-07:00,9194186.727808556
2016-05-02 12:02:52-07:00,9199414.921601135
2016-05-02 12:02:53-07:00,9195726.773321148
2016-05-02 12:02:54-07:00,9196307.322975816
2016-05-02 12:02:55-07:00,9187408.189298313
2016-05-02 12:02:56-07:00,9188431.817072451
2016-05-02 12:02:57-07:00,9189253.407927662
2016-05-02 12:02:58-07:00,9160904.472242864
2016-05-02 12:02:59-07:00,9160566.776723193
2016-05-02 12:03:00-07:00,9176008.749514222
2016-05-02 12:03:01-07:00,9170513.119283656
2016-05-02 12:03:02-07:00,9180077.742884511
2016-05-02 12:03:03-07:00,9164090.568727177
2016-05-02 12:03:04-07:00,9183046.8245138
2016-05-02 12:03:05-07:00,9178765.63477088
2016-05-02 12:03:06-07:00,9189602.717070349
2016-05-02 12:03:07-07:00,9185777.358487524
2016-05-02 12:03:08-07:00,9193080.70833843
2016-05-02 12:03:09-07:00,9204539.595242925
2016-05-02 12:03:10-07:00,9199458.69104941
2016-05-02 12:03:11-07:00,9193819.314357622
2016-05-02 12:03:12-07:00,9193854.349458788
2016-05-02 12:03:13-07:00,9205215.02137786
2016-05-02 12:03:14-07:00,9204164.73475166
2016-05-02 12:03:15-07:00,9186285.979294924
2016-05-02 12:03:16-07:00,9185550.981751582
2016-05-02 12:03:17-07:00,9186555.84234536
2016-05-02 12:03:18-07:00,9178896.674901703
2016-05-02 12:03:19-07:00,9183270.032487366
2016-05-02 12:03:20-07:00,9181164.850798609
2016-05-02 12:03:21-07:00,9167735.225432111
2016-05-02 12:03:22-07:00,9168688.99646667
2016-05-02 12:03:23-07:00,9192520.788330182
2016-05-02 12:03:24-07:00,9191342.355179122
2016-05-02 12:03:25-07:00,9175303.28228213
2016-05-02 12:03:26-07:00,9169762.593436956
2016-05-02 12:03:27-07:00,9181290.628253032
2016-05-02 12:03:28-07:00,9186495.686712388
2016-05-02 12:03:29-07:00,9197202.000853505
2016-05-02 12:03:30-07:00,9181628.052899586
2016-05-02 12:03:31-07:00,9182665.190161284
2016-05-02 12:03:32-07:00,9178375.502694024
2016-05-02 12:03:33-07:00,9175279.688659864
2016-05-02 12:03:34-07:00,9177868.952493552
2016-05-02 12:03:35-07:00,9190478.41752093
2016-05-02 12:03:36-07:00,9183723.88032367
2016-05-02 12:03:37-07:00,9189743.22452864
2016-05-02 12:03:38-07:00,9195281.455558483
2016-05-02 12:03:39-07:00,9205539.982963
2016-05-02 12:03:40-07:00,9198506.45517478
2016-05-02 12:03:41-07:00,9204981.469301313
2016-05-02 12:03:42-07:00,9203732.343339218
2016-05-02 12:03:43-07:00,9189623.267446073
2016-05-02 12:03:44-07:00,9182519.615305196
2016-05-02 12:03:45-07:00,9166252.865502898
2016-05-02 12:03:46-07:00,9155622.43351516
2016-05-02 12:03:47-07:00,9174246.654455855
2016-05-02 12:03:48-07:00,9158016.963408057
2016-05-02 12:03:49-07:00,9149495.695056824
2016-05-02 12:03:50-07:00,9161307.356965818
2016-05-02 12:03:51-07:00,9161852.448734721
2016-05-02 12:03:52-07:00,9167198.701035433
2016-05-02 12:03:53-07:00,9168825.374300323
2016-05-02 12:03:54-07:00,9186275.025780676
2016-05-02 12:03:55-07:00,9204201.606398007
2016-05-02 12:03:56-07:00,9175370.39486824
2016-05-02 12:03:57-07:00,9151807.54048531
2016-05-02 12:03:58-07:00,9158421.911728123
2016-05-02 12:03:59-07:00,9164579.81921349
2016-05-02 12:04:00-07:00,9179451.148312816
2016-05-02 12:04:01-07:00,9190269.456710173
2016-05-02 12:04:02-07:00,9184660.503670039
2016-05-02 12:04:03-07:00,9183084.194481187
2016-05-02 12:04:04-07:00,9168928.829156362
2016-05-02 12:04:05-07:00,9166194.411872873
2016-05-02 12:04:06-07:00,9163087.675971821
2016-05-02 12:04:07-07:00,9162784.805968577
2016-05-02 12:04:08-07:00,9148316.388211712
2016-05-02 12:04:09-07:00,9150350.288412562
2016-05-02 12:04:10-07:00,9172576.69197426
2016-05-02 12:04:11-07:00,9167670.66551567
2016-05-02 12:04:12-07:00,9164894.46819957
2016-05-02 12:04:13-07:00,9146399.430195272
2016-05-02 12:04:14-07:00,9164571.060254956
2016-05-02 12:04:15-07:00,9143515.28830301
2016-05-02 12:04:16-07:00,9129127.452047942
2016-05-02 12:04:17-07:00,9134859.308749158
2016-05-02 12:04:18-07:00,9132063.639297323
2016-05-02 12:04:19-07:00,9148240.061127556
2016-05-02 12:04:20-07:00,9136930.420180181
2016-05-02 12:04:21-07:00,9150454.568999847
2016-05-02 12:04:22-07:00,9145622.8817554
2016-05-02 12:04:23-07:00,9156697.593490914
2016-05-02 12:04:24-07:00,9167432.843083087
2016-05-02 12:04:25-07:00,9170999.657926925
2016-05-02 12:04:26-07:00,9162565.41588426
2016-05-02 12:04:27-07:00,9170188.855461827
2016-05-02 12:04:28-07:00,9175912.288941279
2016-05-02 12:04:29-07:00,9167673.457697941
2016-05-02 12:04:30-07:00,9163100.833464999
2016-05-02 12:04:31-07:00,9169038.779386127
2016-05-02 12:04:32-07:00,9179727.30110256
2016-05-02 12:04:33-07:00,9169195.100467402
2016-05-02 12:04:34-07:00,9172832.66326532
2016-05-02 12:04:35-07:00,9155273.043370498
2016-05-02 12:04:36-07:00,9165012.474593025
2016-05-02 12:04:37-07:00,9154815.486904876
2016-05-02 12:04:38-07:00,9145690.295126647
2016-05-02 12:04:39-07:00,9124926.702558752
2016-05-02 12:04:40-07:00,9119922.992815971
2016-05-02 12:04:41-07:00,9111445.83336909
2016-05-02 12:04:42-07:00,9127390.063392993
2016-05-02 12:04:43-07:00,9129123.76184451
2016-05-02 12:04:44-07:00,9121074.620842705
2016-05-02 12:04:45-07:00,9094470.096549474
2016-05-02 12:04:46-07:00,9106707.682054128
2016-05-02 12:04:47-07:00,9108905.025255864
2016-05-02 12:04:48-07:00,9102174.681741852
2016-05-02 12:04:49-07:00,9109296.917307708
2016-05-02 12:04:50-07:00,9101361.334583884
2016-05-02 12:04:51-07:00,9090607.048238637
2016-05-02 12:04:52-07:00,9073803.115243878
2016-05-02 12:04:53-07:00,9070777.87383207
2016-05-02 12:04:54-07:00,9067566.313052643
2016-05-02 12:04:55-07:00,9090558.612385169
2016-05-02 12:04:56-07:00,9085967.294991544
2016-05-02 12:04:57-07:00,9089813.96114833
2016-05-02 12:04:58-07:00,9093061.33478175
2016-05-02 12:04:59-07:00,9087889.301556392
2016-05-02 12:05:00-07:00,9102071.420712236
2016-05-02 12:05:01-07:00,9084600.179357126
2016-05-02 12:05:02-07:00,9092332.558557563
2016-05-02 12:05:03-07:00,9090415.820583692
2016-05-02 12:05:04-07:00,9082607.578191638
2016-05-02 12:05:05-07:00,9067859.573789453
2016-05-02 12:05:06-07:00,9081186.244894683
2016-05-02 12:05:07-07:00,9070271.658176994
2016-05-02 12:05:08-07:00,9071406.028352426
2016-05-02 12:05:09-07:00,9070826.274602912
2016-05-02 12:05:10-07:00,9051114.406754797
2016-05-02 12:05:11-07:00,9032550.284992436
2016-05-02 12:05:12-07:00,9032222.76256322
2016-05-02 12:05:13-07:00,9050597.915941138
2016-05-02 12:05:14-07:00,9054859.157324893
2016-05-02 12:05:15-07:00,9039529.85769841
2016-05-02 12:05:16-07:00,9051204.32989067
2016-05-02 12:05:17-07:00,9032880.18147886
2016-05-02 12:05:18-07:00,9021273.671759574
2016-05-02 12:05:19-07:00,9020086.419687657
2016-05-02 12:05:20-07:00,9023861.668585496
2016-05-02 12:05:21-07:00,9038270.331948906
2016-05-02 12:05:22-07:00,9018138.384288555
2016-05-02 12:05:23-07:00,9030838.264250586
2016-05-02 12:05:24-07:00,9027624.958292902
2016-05-02 12:05:25-07:00,9050693.554457633
2016-05-02 12:05:26-07:00,9062007.472784594
2016-05-02 12:05:27-07:00,9054702.334670942
2016-05-02 12:05:28-07:00,9059055.963738719
2016-05-02 12:05:29-07:00,9055326.872171728
2016-05-02 12:05:30-07:00,9043139.194085393
2016-05-02 12:05:31-07:00,9072684.294075906
2016-05-02 12:05:32-07:00,9081148.917477341
2016-05-02 12:05:33-07:00,9078611.749562776
2016-05-02 12:05:34-07:00,9064893.319011612
2016-05-02 12:05:35-07:00,9069500.756515378
2016-05-02 12:05:36-07:00,9060860.463423345
2016-05-02 12:05:37-07:00,9065653.317218408
2016-05-02 12:05:38-07:00,9064446.330258567
2016-05-02 12:05:39-07:00,9060247.101309845
2016-05-02 12:05:40-07:00,9058927.853530379
2016-05-02 12:05:41-07:00,9043781.058569547
2016-05-02 12:05:42-07:00,9053008.221614402
2016-05-02 12:05:43-07:00,9058095.108475016
2016-05-02 12:05:44-07:00,9061511.94312909
2016-05-02 12:05:45-07:00,9011912.405086415
2016-05-02 12:05:46-07:00,9011192.061615553
2016-05-02 12:05:47-07:00,9007309.105122648
2016-05-02 12:05:48-07:00,9015859.852620335
2016-05-02 12:05:49-07:00,9013966.142832926
2016-05-02 12:05:50-07:00,9001104.636735672
2016-05-02 12:05:51-07:00,9016957.587146945
2016-05-02 12:05:52-07:00,9002855.686543444
2016-05-02 12:05:53-07:00,9004255.672845844
2016-05-02 12:05:54-07:00,8995399.168889206
2016-05-02 12:05:55-07:00,8984425.222398857
2016-05-02 12:05:56-07:00,8987118.004819727
2016-05-02 12:05:57-07:00,9003709.905510362
2016-05-02 12:05:58-07:00,9005686.430738764
2016-05-02 12:05:59-07:00,9009546.317355664
2016-05-02 12:06:00-07:00,9019115.377415221
2016-05-02 12:06:01-07:00,9023188.250695534
2016-05-02 12:06:02-07:00,9047649.415621476
2016-05-02 12:06:03-07:00,9053171.81398106
2016-05-02 12:06:04-07:00,9050872.678075891
2016-05-02 12:06:05-07:00,9053961.564353023
2016-05-02 12:06:06-07:00,9060953.564257441
2016-05-02 12:06:07-07:00,9086232.137930285
2016-05-02 12:06:08-07:00,9111070.165453535
2016-05-02 12:06:09-07:00,9114419.955838198
2016-05-02 12:06:10-07:00,9110134.715797124
2016-05-02 12:06:11-07:00,9137043.428498246
2016-05-02 12:06:12-07:00,9150849.561915612
2016-05-02 12:06:13-07:00,9141941.895462343
2016-05-02 12:06:14-07:00,9143964.39872216
2016-05-02 12:06:15-07:00,9118164.806621894
2016-05-02 12:06:16-07:00,9101209.497278417
2016-05-02 12:06:17-07:00,9106175.012959301
2016-05-02 12:06:18-07:00,9104141.097501392
2016-05-02 12:06:19-07:00,9110839.010833256
2016-05-02 12:06:20-07:00,9127177.463730263
2016-05-02 12:06:21-07:00,9104138.234827954
2016-05-02 12:06:22-07:00,9120941.11847847
2016-05-02 12:06:23-07:00,9116576.62239485
2016-05-02 12:06:24-07:00,9146702.628097568
2016-05-02 12:06:25-07:00,9137710.466728685
2016-05-02 12:06:26-07:00,9133440.11432863
2016-05-02 12:06:27-07:00,9166349.761139095
2016-05-02 12:06:28-07:00,9165818.97471892
2016-05-02 12:06:29-07:00,9195374.37312263
2016-05-02 12:06:30-07:00,9202849.021874564
2016-05-02 12:06:31-07:00,9215466.300937543
2016-05-02 12:06:32-07:00,9232827.51573447
2016-05-02 12:06:33-07:00,9216166.399533477
2016-05-02 12:06:34-07:00,9232861.178521119
2016-05-02 12:06:35-07:00,9226052.336620633
2016-05-02 12:06:36-07:00,9239987.1768062
2016-05-02 12:06:37-07:00,9243612.556058437
2016-05-02 12:06:38-07:00,9227540.920744162
2016-05-02 12:06:39-07:00,9211193.480484597
2016-05-02 12:06:40-07:00,9200600.482547024
2016-05-02 12:06:41-07:00,9187574.202979853
2016-05-02 12:06:42-07:00,9193086.382943312
2016-05-02 12:06:43-07:00,9223553.869321952
2016-05-02 12:06:44-07:00,9195304.032895997
2016-05-02 12:06:45-07:00,9203012.384770688
2016-05-02 12:06:46-07:00,9224297.853474319
2016-05-02 12:06:47-07:00,9228275.225644816
2016-05-02 12:06:48-07:00,9233402.14872267
2016-05-02 12:06:49-07:00,9224386.790544888
2016-05-02 12:06:50-07:00,9208581.83412306
2016-05-02 12:06:51-07:00,9215035.076246222
2016-05-02 12:06:52-07:00,9197431.566649282
2016-05-02 12:06:53-07:00,9223204.705456782
2016-05-02 12:06:54-07:00,9211470.985674402
2016-05-02 12:06:55-07:00,9224955.164550932
2016-05-02 12:06:56-07:00,9220063.493777385
2016-05-02 12:06:57-07:00,9228916.676701995
2016-05-02 12:06:58-07:00,9224824.930029342
2016-05-02 12:06:59-07:00,9222236.107875913
2016-05-02 12:07:00-07:00,9231345.161533387
2016-05-02 12:07:01-07:00,9223252.779422993
2016-05-02 12:07:02-07:00,9232428.051484898
2016-05-02 12:07:03-07:00,9242683.044704583
2016-05-02 12:07:04-07:00,9230585.087240959
2016-05-02 12:07:05-07:00,9220575.075253325
2016-05-02 12:07:06-07:00,9220856.655150015
2016-05-02 12:07:07-07:00,9231781.185625747
2016-05-02 12:07:08-07:00,9231710.02723692
2016-05-02 12:07:09-07:00,9242203.59641812
2016-05-02 12:07:10-07:00,9225419.081491321
2016-05-02 12:07:11-07:00,9220123.248683356
2016-05-02 12:07:12-07:00,9222461.805772858
2016-05-02 12:07:13-07:00,9222051.814016504
2016-05-02 12:07:14-07:00,9218162.891500425
2016-05-02 12:07:15-07:00,9242334.122462228
2016-05-02 12:07:16-07:00,9246310.316810397
2016-05-02 12:07:17-07:00,9267692.436829137
2016-05-02 12:07:18-07:00,9271056.626333676
2016-05-02 12:07:19-07:00,9258851.886326052
2016-05-02 12:07:20-07:00,9311388.879340464
2016-05-02 12:07:21-07:00,9307294.438623557
2016-05-02 12:07:22-07:00,9300960.165591171
2016-05-02 12:07:23-07:00,9302156.157780984
2016-05-02 12:07:24-07:00,9277147.932115342
2016-05-02 12:07:25-07:00,9277608.54177255
2016-05-02 12:07:26-07:00,9283735.367078986
2016-05-02 12:07:27-07:00,9281900.320041645
2016-05-02 12:07:28-07:00,9288931.899841627
2016-05-02 12:07:29-07:00,9281657.783766175
2016-05-02 12:07:30-07:00,9294286.079862451
2016-05-02 12:07:31-07:00,9280228.70102725
2016-05-02 12:07:32-07:00,9275086.568740465
2016-05-02 12:07:33-07:00,9287484.635255372
2016-05-02 12:07:34-07:00,9278294.136303142
2016-05-02 12:07:35-07:00,9277327.384263244
2016-05-02 12:07:36-07:00,9261630.638396394
2016-05-02 12:07:37-07:00,9227136.762173906
2016-05-02 12:07:38-07:00,9211845.642098788
2016-05-02 12:07:39-07:00,9237903.360296823
2016-05-02 12:07:40-07:00,9226113.777653567
2016-05-02 12:07:41-07:00,9231785.330119165
2016-05-02 12:07:42-07:00,9226561.790643534
2016-05-02 12:07:43-07:00,9226282.028673302
2016-05-02 12:07:44-07:00,9222171.66151451
2016-05-02 12:07:45-07:00,9233592.870420337
2016-05-02 12:07:46-07:00,9245035.007531077
2016-05-02 12:07:47-07:00,9236105.48245074
2016-05-02 12:07:48-07:00,9235765.639428452
2016-05-02 12:07:49-07:00,9243793.367146423
2016-05-02 12:07:50-07:00,9248693.215632245
2016-05-02 12:07:51-07:00,9254242.429700015
2016-05-02 12:07:52-07:00,9254789.964956883
2016-05-02 12:07:53-07:00,9247684.665022237
2016-05-02 12:07:54-07:00,9244681.699865304
2016-05-02 12:07:55-07:00,9252117.6719586
2016-05-02 12:07:56-07:00,9239469.646924907
2016-05-02 12:07:57-07:00,9202604.36906366
2016-05-02 12:07:58-07:00,9182722.028376017
2016-05-02 12:07:59-07:00,9178965.92007318
2016-05-02 12:08:00-07:00,9188338.994538076
2016-05-02 12:08:01-07:00,9187338.48959079
2016-05-02 12:08:02-07:00,9172952.029627534
2016-05-02 12:08:03-07:00,9171092.509278664
2016-05-02 12:08:04-07:00,9176326.658729333
2016-05-02 12:08:05-07:00,9182552.938012693
2016-05-02 12:08:06-07:00,9222116.540183494
2016-05-02 12:08:07-07:00,9233164.752522882
2016-05-02 12:08:08-07:00,9242837.958105851
2016-05-02 12:08:09-07:00,9237078.153411467
2016-05-02 12:08:10-07:00,9240215.563615624
2016-05-02 12:08:11-07:00,9211745.371242812
2016-05-02 12:08:12-07:00,9200595.960609242
2016-05-02 12:08:13-07:00,9213159.447432064
2016-05-02 12:08:14-07:00,9213109.76656149
2016-05-02 12:08:15-07:00,9184873.683186298
2016-05-02 12:08:16-07:00,9200896.11229481
2016-05-02 12:08:17-07:00,9191894.567273473
2016-05-02 12:08:18-07:00,9195884.582073148
2016-05-02 12:08:19-07:00,9196232.243457003
2016-05-02 12:08:20-07:00,9189496.08829734
2016-05-02 12:08:21-07:00,9191117.610036682
2016-05-02 12:08:22-07:00,9198010.936179662
2016-05-02 12:08:23-07:00,9193597.045311831
2016-05-02 12:08:24-07:00,9178958.43751846
2016-05-02 12:08:25-07:00,9176961.342317127
2016-05-02 12:08:26-07:00,9149181.66850172
2016-05-02 12:08:27-07:00,9136807.634585487
2016-05-02 12:08:28-07:00,9133106.229932465
2016-05-02 12:08:29-07:00,9116543.518848702
2016-05-02 12:08:30-07:00,9112308.649464475
2016-05-02 12:08:31-07:00,9109798.518344482
2016-05-02 12:08:32-07:00,9093587.771998847
2016-05-02 12:08:33-07:00,9100225.31093361
2016-05-02 12:08:34-07:00,9091838.971325492
2016-05-02 12:08:35-07:00,9093684.531348096
2016-05-02 12:08:36-07:00,9084403.629562203
2016-05-02 12:08:37-07:00,9096932.960135557
2016-05-02 12:08:38-07:00,9092318.782411335
2016-05-02 12:08:39-07:00,9091709.997534469
2016-05-02 12:08:40-07:00,9093751.04852266
2016-05-02 12:08:41-07:00,9099862.182621144
2016-05-02 12:08:42-07:00,9100827.80763041
2016-05-02 12:08:43-07:00,9122495.835332334
2016-05-02 12:08:44-07:00,9130103.867274834
2016-05-02 12:08:45-07:00,9129623.264482368
2016-05-02 12:08:46-07:00,9130694.454398531
2016-05-02 12:08:47-07:00,9138250.817184782
2016-05-02 12:08:48-07:00,9141219.442785917
2016-05-02 12:08:49-07:00,9128019.252586767
2016-05-02 12:08:50-07:00,9129031.509858461
2016-05-02 12:08:51-07:00,9145966.759569135
2016-05-02 12:08:52-07:00,9153872.757773766
2016-05-02 12:08:53-07:00,9138790.795003906
2016-05-02 12:08:54-07:00,9115785.029981326
2016-05-02 12:08:55-07:00,9116099.571870947
2016-05-02 12:08:56-07:00,9106305.723932305
2016-05-02 12:08:57-07:00,9098869.552485963
2016-05-02 12:08:58-07:00,9082782.924719693
2016-05-02 12:08:59-07:00,9080417.654865686
2016-05-02 12:09:00-07:00,9082729.858578008
2016-05-02 12:09:01-07:00,9101428.424150102
2016-05-02 12:09:02-07:00,9094791.19681931
2016-05-02 12:09:03-07:00,9109614.219488744
2016-05-02 12:09:04-07:00,9099663.299700635
2016-05-02 12:09:05-07:00,9127186.053493146
2016-05-02 12:09:06-07:00,9137929.802876908
2016-05-02 12:09:07-07:00,9121570.544136025
2016-05-02 12:09:08-07:00,9132100.657255452
2016-05-02 12:09:09-07:00,9106756.401005013
2016-05-02 12:09:10-07:00,9125265.956287527
2016-05-02 12:09:11-07:00,9120866.77674272
2016-05-02 12:09:12-07:00,9139863.782633167
2016-05-02 12:09:13-07:00,9131190.541291272
2016-05-02 12:09:14-07:00,9118837.994779244
2016-05-02 12:09:15-07:00,9129266.118983084
2016-05-02 12:09:16-07:00,9133755.676046781
2016-05-02 12:09:17-07:00,9128489.434924485
2016-05-02 12:09:18-07:00,9133583.359549
2016-05-02 12:09:19-07:00,9145886.21976024
