,0
2016-04-11 12:01:35-07:00,5375617.3092679
2016-04-11 12:01:36-07:00,5400375.882337471
2016-04-11 12:01:37-07:00,5414159.854524675
2016-04-11 12:01:38-07:00,5400251.11134706
2016-04-11 12:01:39-07:00,5389187.245737963
2016-04-11 12:01:40-07:00,5374446.154584852
2016-04-11 12:01:41-07:00,5360476.94138878
2016-04-11 12:01:42-07:00,5365528.508605221
2016-04-11 12:01:43-07:00,5358595.050391573
2016-04-11 12:01:44-07:00,5361772.615877943
2016-04-11 12:01:45-07:00,5372059.92060893
2016-04-11 12:01:46-07:00,5363507.717460221
2016-04-11 12:01:47-07:00,5367995.523801963
2016-04-11 12:01:48-07:00,5370289.2516640965
2016-04-11 12:01:49-07:00,5379357.197825924
2016-04-11 12:01:50-07:00,5368720.745744847
2016-04-11 12:01:51-07:00,5376232.136847951
2016-04-11 12:01:52-07:00,5384679.154531357
2016-04-11 12:01:53-07:00,5388074.217062707
2016-04-11 12:01:54-07:00,5404955.204525295
2016-04-11 12:01:55-07:00,5403749.607350604
2016-04-11 12:01:56-07:00,5393519.549695857
2016-04-11 12:01:57-07:00,5397624.504920807
2016-04-11 12:01:58-07:00,5390263.840355275
2016-04-11 12:01:59-07:00,5421711.464002637
2016-04-11 12:02:00-07:00,5422873.593328143
2016-04-11 12:02:01-07:00,5414878.970139208
2016-04-11 12:02:02-07:00,5401855.8228204185
2016-04-11 12:02:03-07:00,5423151.205787473
2016-04-11 12:02:04-07:00,5417792.89822669
2016-04-11 12:02:05-07:00,5414741.314845376
2016-04-11 12:02:06-07:00,5398851.100200471
2016-04-11 12:02:07-07:00,5394629.4317656625
2016-04-11 12:02:08-07:00,5388389.674503117
2016-04-11 12:02:09-07:00,5394559.191017483
2016-04-11 12:02:10-07:00,5377398.476938111
2016-04-11 12:02:11-07:00,5390585.626520613
2016-04-11 12:02:12-07:00,5396148.601038497
2016-04-11 12:02:13-07:00,5405953.66359079
2016-04-11 12:02:14-07:00,5388194.231334381
2016-04-11 12:02:15-07:00,5385913.150166586
2016-04-11 12:02:16-07:00,5393064.408949857
2016-04-11 12:02:17-07:00,5391770.310449654
2016-04-11 12:02:18-07:00,5375040.814044784
2016-04-11 12:02:19-07:00,5367164.8572375085
2016-04-11 12:02:20-07:00,5373613.291694471
2016-04-11 12:02:21-07:00,5374568.7671250515
2016-04-11 12:02:22-07:00,5366775.655866688
2016-04-11 12:02:23-07:00,5377081.683495083
2016-04-11 12:02:24-07:00,5370508.573364375
2016-04-11 12:02:25-07:00,5375762.561742986
2016-04-11 12:02:26-07:00,5402005.830079077
2016-04-11 12:02:27-07:00,5413316.161983243
2016-04-11 12:02:28-07:00,5415949.576162007
2016-04-11 12:02:29-07:00,5398450.716295055
2016-04-11 12:02:30-07:00,5406263.123051563
2016-04-11 12:02:31-07:00,5407633.960413336
2016-04-11 12:02:32-07:00,5424735.836519382
2016-04-11 12:02:33-07:00,5417352.393108736
2016-04-11 12:02:34-07:00,5418669.426502406
2016-04-11 12:02:35-07:00,5413182.805302168
2016-04-11 12:02:36-07:00,5432491.304782136
2016-04-11 12:02:37-07:00,5441580.974554723
2016-04-11 12:02:38-07:00,5445127.958879148
2016-04-11 12:02:39-07:00,5466372.632612609
2016-04-11 12:02:40-07:00,5451286.544960296
2016-04-11 12:02:41-07:00,5467511.202211816
2016-04-11 12:02:42-07:00,5483323.804400301
2016-04-11 12:02:43-07:00,5476480.1943876855
2016-04-11 12:02:44-07:00,5501376.606030162
2016-04-11 12:02:45-07:00,5491476.79340852
2016-04-11 12:02:46-07:00,5477804.160987719
2016-04-11 12:02:47-07:00,5466066.672027681
2016-04-11 12:02:48-07:00,5476208.291392814
2016-04-11 12:02:49-07:00,5472626.670434903
2016-04-11 12:02:50-07:00,5475099.96851389
2016-04-11 12:02:51-07:00,5454348.796733787
2016-04-11 12:02:52-07:00,5450954.705304451
2016-04-11 12:02:53-07:00,5448791.901120836
2016-04-11 12:02:54-07:00,5456558.516868525
2016-04-11 12:02:55-07:00,5454724.427600109
2016-04-11 12:02:56-07:00,5442117.375411447
2016-04-11 12:02:57-07:00,5443570.583680994
2016-04-11 12:02:58-07:00,5430147.976326833
2016-04-11 12:02:59-07:00,5427038.652734779
2016-04-11 12:03:00-07:00,5421754.180057867
2016-04-11 12:03:01-07:00,5416123.577819955
2016-04-11 12:03:02-07:00,5390984.125469856
2016-04-11 12:03:03-07:00,5391533.312200055
2016-04-11 12:03:04-07:00,5386872.086033954
2016-04-11 12:03:05-07:00,5365891.2963721445
2016-04-11 12:03:06-07:00,5377712.381475656
2016-04-11 12:03:07-07:00,5381285.019208339
2016-04-11 12:03:08-07:00,5396273.836722798
2016-04-11 12:03:09-07:00,5375753.972024126
2016-04-11 12:03:10-07:00,5370948.141480224
2016-04-11 12:03:11-07:00,5381492.4899265
2016-04-11 12:03:12-07:00,5383109.154699293
2016-04-11 12:03:13-07:00,5380922.9937695945
2016-04-11 12:03:14-07:00,5376339.514294797
2016-04-11 12:03:15-07:00,5385813.601692704
2016-04-11 12:03:16-07:00,5384754.017376095
2016-04-11 12:03:17-07:00,5387495.45105338
2016-04-11 12:03:18-07:00,5389985.522207799
2016-04-11 12:03:19-07:00,5388265.766595899
2016-04-11 12:03:20-07:00,5398202.017577977
2016-04-11 12:03:21-07:00,5401743.060128286
2016-04-11 12:03:22-07:00,5417247.061262839
2016-04-11 12:03:23-07:00,5427618.331477047
2016-04-11 12:03:24-07:00,5437059.021185757
2016-04-11 12:03:25-07:00,5467336.361097698
2016-04-11 12:03:26-07:00,5459381.263339875
2016-04-11 12:03:27-07:00,5446967.928398998
2016-04-11 12:03:28-07:00,5434279.768590734
2016-04-11 12:03:29-07:00,5447948.380540548
2016-04-11 12:03:30-07:00,5436331.787300334
2016-04-11 12:03:31-07:00,5435073.260840137
2016-04-11 12:03:32-07:00,5442728.262872925
2016-04-11 12:03:33-07:00,5429097.865073872
2016-04-11 12:03:34-07:00,5436641.686236683
2016-04-11 12:03:35-07:00,5445486.640638849
2016-04-11 12:03:36-07:00,5438568.283124356
2016-04-11 12:03:37-07:00,5437585.00182778
2016-04-11 12:03:38-07:00,5432573.894294502
2016-04-11 12:03:39-07:00,5424676.37425013
2016-04-11 12:03:40-07:00,5426451.784322759
2016-04-11 12:03:41-07:00,5419487.275428421
2016-04-11 12:03:42-07:00,5412459.716690912
2016-04-11 12:03:43-07:00,5404273.732745801
2016-04-11 12:03:44-07:00,5394119.311078946
2016-04-11 12:03:45-07:00,5402491.855090469
2016-04-11 12:03:46-07:00,5413710.611079748
2016-04-11 12:03:47-07:00,5409529.39148405
2016-04-11 12:03:48-07:00,5424677.098626815
2016-04-11 12:03:49-07:00,5427388.467039243
2016-04-11 12:03:50-07:00,5410998.306213368
2016-04-11 12:03:51-07:00,5424680.027911386
2016-04-11 12:03:52-07:00,5436935.098944085
2016-04-11 12:03:53-07:00,5445077.194953059
2016-04-11 12:03:54-07:00,5448534.877882526
2016-04-11 12:03:55-07:00,5454445.420149305
2016-04-11 12:03:56-07:00,5454209.178778647
2016-04-11 12:03:57-07:00,5465128.256843989
2016-04-11 12:03:58-07:00,5464887.431895377
2016-04-11 12:03:59-07:00,5460062.885584804
2016-04-11 12:04:00-07:00,5446444.883855264
2016-04-11 12:04:01-07:00,5454310.478663866
2016-04-11 12:04:02-07:00,5446486.507982231
2016-04-11 12:04:03-07:00,5435832.726040579
2016-04-11 12:04:04-07:00,5427521.93282481
2016-04-11 12:04:05-07:00,5424217.536302921
2016-04-11 12:04:06-07:00,5414859.483837155
2016-04-11 12:04:07-07:00,5406476.748755967
2016-04-11 12:04:08-07:00,5421154.467040514
2016-04-11 12:04:09-07:00,5430126.522391191
2016-04-11 12:04:10-07:00,5430714.019281611
2016-04-11 12:04:11-07:00,5420622.256381384
2016-04-11 12:04:12-07:00,5436331.911998837
2016-04-11 12:04:13-07:00,5424200.151219816
2016-04-11 12:04:14-07:00,5406070.8776853625
2016-04-11 12:04:15-07:00,5412578.438993643
2016-04-11 12:04:16-07:00,5417717.08171127
2016-04-11 12:04:17-07:00,5417762.567450321
2016-04-11 12:04:18-07:00,5409488.328715352
2016-04-11 12:04:19-07:00,5427232.764599183
2016-04-11 12:04:20-07:00,5421983.472416644
2016-04-11 12:04:21-07:00,5441180.914132748
2016-04-11 12:04:22-07:00,5447160.000793171
2016-04-11 12:04:23-07:00,5440429.0720100235
2016-04-11 12:04:24-07:00,5426469.578551892
2016-04-11 12:04:25-07:00,5423690.491382906
2016-04-11 12:04:26-07:00,5419991.091180215
2016-04-11 12:04:27-07:00,5423393.291393512
2016-04-11 12:04:28-07:00,5425186.7363161035
2016-04-11 12:04:29-07:00,5430964.022449864
2016-04-11 12:04:30-07:00,5425546.63312244
2016-04-11 12:04:31-07:00,5420041.71581279
2016-04-11 12:04:32-07:00,5427691.539581951
2016-04-11 12:04:33-07:00,5443351.103147978
2016-04-11 12:04:34-07:00,5437784.586660208
2016-04-11 12:04:35-07:00,5433939.511423404
2016-04-11 12:04:36-07:00,5424871.123663172
2016-04-11 12:04:37-07:00,5418576.242737159
2016-04-11 12:04:38-07:00,5413977.870516889
2016-04-11 12:04:39-07:00,5407739.137588039
2016-04-11 12:04:40-07:00,5424835.430688706
2016-04-11 12:04:41-07:00,5410440.007845585
2016-04-11 12:04:42-07:00,5396745.134261976
2016-04-11 12:04:43-07:00,5389587.31973719
2016-04-11 12:04:44-07:00,5401822.290589605
2016-04-11 12:04:45-07:00,5403539.635787411
2016-04-11 12:04:46-07:00,5402635.553790627
2016-04-11 12:04:47-07:00,5418986.854790283
2016-04-11 12:04:48-07:00,5399888.443195107
2016-04-11 12:04:49-07:00,5414635.219393638
2016-04-11 12:04:50-07:00,5422141.010948036
2016-04-11 12:04:51-07:00,5416242.0154195465
2016-04-11 12:04:52-07:00,5410624.258536317
2016-04-11 12:04:53-07:00,5402686.078597211
2016-04-11 12:04:54-07:00,5415786.749079008
2016-04-11 12:04:55-07:00,5410473.941849305
2016-04-11 12:04:56-07:00,5429208.003472846
2016-04-11 12:04:57-07:00,5412706.219421148
2016-04-11 12:04:58-07:00,5386985.26970254
2016-04-11 12:04:59-07:00,5380567.413192318
2016-04-11 12:05:00-07:00,5383922.794027193
2016-04-11 12:05:01-07:00,5391666.51156035
2016-04-11 12:05:02-07:00,5382537.523728405
2016-04-11 12:05:03-07:00,5395197.80738754
2016-04-11 12:05:04-07:00,5375332.141749893
2016-04-11 12:05:05-07:00,5373071.248860535
2016-04-11 12:05:06-07:00,5379421.628461369
2016-04-11 12:05:07-07:00,5363725.076261945
2016-04-11 12:05:08-07:00,5361271.361009217
2016-04-11 12:05:09-07:00,5345777.082232528
2016-04-11 12:05:10-07:00,5366604.329856809
2016-04-11 12:05:11-07:00,5377580.161181124
2016-04-11 12:05:12-07:00,5381002.947346159
2016-04-11 12:05:13-07:00,5382497.858370592
2016-04-11 12:05:14-07:00,5373138.486688829
2016-04-11 12:05:15-07:00,5369038.373288683
2016-04-11 12:05:16-07:00,5380855.97160161
2016-04-11 12:05:17-07:00,5387994.117376886
2016-04-11 12:05:18-07:00,5379862.085260765
2016-04-11 12:05:19-07:00,5389638.519319696
2016-04-11 12:05:20-07:00,5379461.404535347
2016-04-11 12:05:21-07:00,5389903.42358991
2016-04-11 12:05:22-07:00,5399982.9908877965
2016-04-11 12:05:23-07:00,5396794.21740966
2016-04-11 12:05:24-07:00,5383463.107821786
2016-04-11 12:05:25-07:00,5391344.92909219
2016-04-11 12:05:26-07:00,5377765.700295693
2016-04-11 12:05:27-07:00,5398019.4764909325
2016-04-11 12:05:28-07:00,5408564.083491601
2016-04-11 12:05:29-07:00,5411566.317261157
2016-04-11 12:05:30-07:00,5397937.328549203
2016-04-11 12:05:31-07:00,5394273.198497691
2016-04-11 12:05:32-07:00,5401998.469580497
2016-04-11 12:05:33-07:00,5394627.2574709635
2016-04-11 12:05:34-07:00,5404559.772945467
2016-04-11 12:05:35-07:00,5396116.571062528
2016-04-11 12:05:36-07:00,5389934.536635659
2016-04-11 12:05:37-07:00,5390716.248545518
2016-04-11 12:05:38-07:00,5381235.641582623
2016-04-11 12:05:39-07:00,5367153.590286311
2016-04-11 12:05:40-07:00,5367382.181039097
2016-04-11 12:05:41-07:00,5371580.15256006
2016-04-11 12:05:42-07:00,5381553.684814656
2016-04-11 12:05:43-07:00,5372357.590187716
2016-04-11 12:05:44-07:00,5381007.120444168
2016-04-11 12:05:45-07:00,5392715.201934247
2016-04-11 12:05:46-07:00,5400562.85448138
2016-04-11 12:05:47-07:00,5390306.65617832
2016-04-11 12:05:48-07:00,5386645.618972799
2016-04-11 12:05:49-07:00,5387768.409460301
2016-04-11 12:05:50-07:00,5378722.12918513
2016-04-11 12:05:51-07:00,5382319.852716208
2016-04-11 12:05:52-07:00,5380937.879397405
2016-04-11 12:05:53-07:00,5367129.021063188
2016-04-11 12:05:54-07:00,5356611.1208669115
2016-04-11 12:05:55-07:00,5367329.750632636
2016-04-11 12:05:56-07:00,5381339.143839486
2016-04-11 12:05:57-07:00,5378432.828147191
2016-04-11 12:05:58-07:00,5358920.226343095
2016-04-11 12:05:59-07:00,5377577.85081332
2016-04-11 12:06:00-07:00,5372911.317369017
2016-04-11 12:06:01-07:00,5369227.25898557
2016-04-11 12:06:02-07:00,5371410.888390205
2016-04-11 12:06:03-07:00,5360006.214542691
2016-04-11 12:06:04-07:00,5348166.176676837
2016-04-11 12:06:05-07:00,5348216.757543146
2016-04-11 12:06:06-07:00,5345707.450341449
2016-04-11 12:06:07-07:00,5355256.276803814
2016-04-11 12:06:08-07:00,5362049.44775636
2016-04-11 12:06:09-07:00,5347976.589745838
2016-04-11 12:06:10-07:00,5340505.049001957
2016-04-11 12:06:11-07:00,5337017.05493246
2016-04-11 12:06:12-07:00,5342642.979540137
2016-04-11 12:06:13-07:00,5336117.024272915
2016-04-11 12:06:14-07:00,5329084.312989338
2016-04-11 12:06:15-07:00,5326291.668496157
2016-04-11 12:06:16-07:00,5322629.103589272
2016-04-11 12:06:17-07:00,5323994.276585389
2016-04-11 12:06:18-07:00,5335382.745110704
2016-04-11 12:06:19-07:00,5346301.059994417
2016-04-11 12:06:20-07:00,5346594.085101672
2016-04-11 12:06:21-07:00,5353062.7872688705
2016-04-11 12:06:22-07:00,5343239.932198544
2016-04-11 12:06:23-07:00,5353526.808234129
2016-04-11 12:06:24-07:00,5372795.917197828
2016-04-11 12:06:25-07:00,5378204.744230233
2016-04-11 12:06:26-07:00,5369243.633445033
2016-04-11 12:06:27-07:00,5362199.773461275
2016-04-11 12:06:28-07:00,5375849.0672874395
2016-04-11 12:06:29-07:00,5390447.661627089
2016-04-11 12:06:30-07:00,5392694.097676044
2016-04-11 12:06:31-07:00,5380694.992266082
2016-04-11 12:06:32-07:00,5376386.2829238
2016-04-11 12:06:33-07:00,5393454.008300009
2016-04-11 12:06:34-07:00,5398728.022432953
2016-04-11 12:06:35-07:00,5391101.808991969
2016-04-11 12:06:36-07:00,5387567.188209597
2016-04-11 12:06:37-07:00,5387017.756731404
2016-04-11 12:06:38-07:00,5404527.518159015
2016-04-11 12:06:39-07:00,5386863.766523796
2016-04-11 12:06:40-07:00,5391334.103388944
2016-04-11 12:06:41-07:00,5400609.518988098
2016-04-11 12:06:42-07:00,5396767.614507319
2016-04-11 12:06:43-07:00,5399360.644042252
2016-04-11 12:06:44-07:00,5390117.143028001
2016-04-11 12:06:45-07:00,5372535.462849294
2016-04-11 12:06:46-07:00,5369265.306035699
2016-04-11 12:06:47-07:00,5364950.0779725695
2016-04-11 12:06:48-07:00,5364038.256784195
2016-04-11 12:06:49-07:00,5363964.040885576
2016-04-11 12:06:50-07:00,5363211.749181862
2016-04-11 12:06:51-07:00,5357918.427503155
2016-04-11 12:06:52-07:00,5367096.930210883
2016-04-11 12:06:53-07:00,5370375.667859784
2016-04-11 12:06:54-07:00,5352325.55054477
2016-04-11 12:06:55-07:00,5365128.847564363
2016-04-11 12:06:56-07:00,5359220.9208899485
2016-04-11 12:06:57-07:00,5358123.395206281
2016-04-11 12:06:58-07:00,5338376.526940669
2016-04-11 12:06:59-07:00,5347358.816356586
2016-04-11 12:07:00-07:00,5326338.873681795
2016-04-11 12:07:01-07:00,5332329.059585011
2016-04-11 12:07:02-07:00,5332406.326840271
2016-04-11 12:07:03-07:00,5311000.597413085
2016-04-11 12:07:04-07:00,5318755.424900567
2016-04-11 12:07:05-07:00,5319588.907096847
2016-04-11 12:07:06-07:00,5331719.942375727
2016-04-11 12:07:07-07:00,5306664.282453529
2016-04-11 12:07:08-07:00,5309787.693317294
2016-04-11 12:07:09-07:00,5298969.0313243065
2016-04-11 12:07:10-07:00,5290820.28149417
2016-04-11 12:07:11-07:00,5299695.647957803
2016-04-11 12:07:12-07:00,5290928.228617666
2016-04-11 12:07:13-07:00,5282281.172502379
2016-04-11 12:07:14-07:00,5297897.217671375
2016-04-11 12:07:15-07:00,5309427.561397905
2016-04-11 12:07:16-07:00,5322903.648197682
2016-04-11 12:07:17-07:00,5331818.052322699
2016-04-11 12:07:18-07:00,5343842.128699385
2016-04-11 12:07:19-07:00,5330482.891859869
2016-04-11 12:07:20-07:00,5332464.270471065
2016-04-11 12:07:21-07:00,5327865.7808573935
2016-04-11 12:07:22-07:00,5333494.415368654
2016-04-11 12:07:23-07:00,5354645.546134434
2016-04-11 12:07:24-07:00,5376811.5493772905
2016-04-11 12:07:25-07:00,5376946.05984479
2016-04-11 12:07:26-07:00,5397672.136594461
2016-04-11 12:07:27-07:00,5399038.37404748
2016-04-11 12:07:28-07:00,5392263.288784044
2016-04-11 12:07:29-07:00,5396370.06217196
2016-04-11 12:07:30-07:00,5418269.752925158
2016-04-11 12:07:31-07:00,5431530.887203948
2016-04-11 12:07:32-07:00,5408357.47223487
2016-04-11 12:07:33-07:00,5389378.408474233
2016-04-11 12:07:34-07:00,5388357.179099083
2016-04-11 12:07:35-07:00,5393855.175411211
2016-04-11 12:07:36-07:00,5384974.501682977
2016-04-11 12:07:37-07:00,5370450.402398399
2016-04-11 12:07:38-07:00,5367828.291919329
2016-04-11 12:07:39-07:00,5370685.245583794
2016-04-11 12:07:40-07:00,5359575.045903691
2016-04-11 12:07:41-07:00,5362812.468316901
2016-04-11 12:07:42-07:00,5372771.65569302
2016-04-11 12:07:43-07:00,5374711.4244099
2016-04-11 12:07:44-07:00,5356179.50893902
2016-04-11 12:07:45-07:00,5342262.9477186175
2016-04-11 12:07:46-07:00,5346234.709001716
2016-04-11 12:07:47-07:00,5353586.75180036
2016-04-11 12:07:48-07:00,5353047.015619717
2016-04-11 12:07:49-07:00,5354456.5596074695
2016-04-11 12:07:50-07:00,5346716.7650318425
2016-04-11 12:07:51-07:00,5337844.5089172525
2016-04-11 12:07:52-07:00,5321444.239568182
2016-04-11 12:07:53-07:00,5308088.98914878
2016-04-11 12:07:54-07:00,5298672.015440795
2016-04-11 12:07:55-07:00,5298337.4619730795
2016-04-11 12:07:56-07:00,5314447.413619681
2016-04-11 12:07:57-07:00,5314651.4415376205
2016-04-11 12:07:58-07:00,5310261.067762481
2016-04-11 12:07:59-07:00,5316244.34065473
2016-04-11 12:08:00-07:00,5327586.220043781
2016-04-11 12:08:01-07:00,5324631.3631968275
2016-04-11 12:08:02-07:00,5317443.194599542
2016-04-11 12:08:03-07:00,5321441.269645218
2016-04-11 12:08:04-07:00,5314916.117997384
2016-04-11 12:08:05-07:00,5318655.59960158
2016-04-11 12:08:06-07:00,5335412.621749926
2016-04-11 12:08:07-07:00,5339483.729756866
2016-04-11 12:08:08-07:00,5348759.595544567
2016-04-11 12:08:09-07:00,5361233.103854675
2016-04-11 12:08:10-07:00,5372120.148986221
2016-04-11 12:08:11-07:00,5371558.25989676
2016-04-11 12:08:12-07:00,5353225.693193975
2016-04-11 12:08:13-07:00,5342801.843722963
2016-04-11 12:08:14-07:00,5336393.413465965
2016-04-11 12:08:15-07:00,5347895.609530051
2016-04-11 12:08:16-07:00,5356786.354980237
2016-04-11 12:08:17-07:00,5348589.221292033
2016-04-11 12:08:18-07:00,5341156.8681497285
2016-04-11 12:08:19-07:00,5348476.751786762
2016-04-11 12:08:20-07:00,5363718.657325122
2016-04-11 12:08:21-07:00,5357804.089858191
2016-04-11 12:08:22-07:00,5353141.1405088
2016-04-11 12:08:23-07:00,5353971.806551093
2016-04-11 12:08:24-07:00,5346676.235750851
2016-04-11 12:08:25-07:00,5346903.6560008265
2016-04-11 12:08:26-07:00,5366875.70992711
2016-04-11 12:08:27-07:00,5359358.367934642
2016-04-11 12:08:28-07:00,5362102.738704416
2016-04-11 12:08:29-07:00,5366462.549817841
2016-04-11 12:08:30-07:00,5365204.631382124
2016-04-11 12:08:31-07:00,5369780.754683075
2016-04-11 12:08:32-07:00,5373838.712038118
2016-04-11 12:08:33-07:00,5360815.749138617
2016-04-11 12:08:34-07:00,5358330.510166926
2016-04-11 12:08:35-07:00,5351298.068775238
2016-04-11 12:08:36-07:00,5357679.047944556
2016-04-11 12:08:37-07:00,5355670.36687793
2016-04-11 12:08:38-07:00,5366562.619163257
2016-04-11 12:08:39-07:00,5359650.584152005
2016-04-11 12:08:40-07:00,5352526.028710316
2016-04-11 12:08:41-07:00,5341011.702164045
2016-04-11 12:08:42-07:00,5343625.764490921
2016-04-11 12:08:43-07:00,5335225.321234941
2016-04-11 12:08:44-07:00,5328289.547065
2016-04-11 12:08:45-07:00,5333387.252338258
2016-04-11 12:08:46-07:00,5367380.054656565
2016-04-11 12:08:47-07:00,5375817.913234244
2016-04-11 12:08:48-07:00,5362609.184943242
2016-04-11 12:08:49-07:00,5363432.2370404005
2016-04-11 12:08:50-07:00,5376470.922111048
2016-04-11 12:08:51-07:00,5371002.723569138
2016-04-11 12:08:52-07:00,5371902.850988823
2016-04-11 12:08:53-07:00,5371851.464683103
2016-04-11 12:08:54-07:00,5389403.849760162
2016-04-11 12:08:55-07:00,5386851.675638086
2016-04-11 12:08:56-07:00,5379550.268642584
2016-04-11 12:08:57-07:00,5361199.031300479
2016-04-11 12:08:58-07:00,5358230.539607595
2016-04-11 12:08:59-07:00,5348790.1807450075
2016-04-11 12:09:00-07:00,5334780.681029005
2016-04-11 12:09:01-07:00,5326841.882673551
2016-04-11 12:09:02-07:00,5326155.136752992
2016-04-11 12:09:03-07:00,5331944.723078237
2016-04-11 12:09:04-07:00,5318403.246108836
2016-04-11 12:09:05-07:00,5335903.469605583
2016-04-11 12:09:06-07:00,5321233.40813497
2016-04-11 12:09:07-07:00,5316033.26198373
2016-04-11 12:09:08-07:00,5290142.826942508
2016-04-11 12:09:09-07:00,5310953.582349954
2016-04-11 12:09:10-07:00,5320163.874115643
2016-04-11 12:09:11-07:00,5317290.336602264
2016-04-11 12:09:12-07:00,5331352.755695378
2016-04-11 12:09:13-07:00,5350048.03960197
2016-04-11 12:09:14-07:00,5355344.578389832
2016-04-11 12:09:15-07:00,5348121.972296184
2016-04-11 12:09:16-07:00,5359011.686186096
2016-04-11 12:09:17-07:00,5367228.597020166
2016-04-11 12:09:18-07:00,5372701.353733165
