tran_xf_701_91095_503,0.001
xf_701_89614_502,0.001
tran_xf_701_89614_502,0.001
xf_701_89614_503,0.001
tran_xf_701_89614_503,0.001
xf_701_91096_502,0.001
tran_xf_701_91096_502,0.001
xf_701_91096_503,0.001
tran_xf_701_91096_503,0.001
dj_383549_1816_502,0.001
tran_dj_383549_1816_502,0.001
dj_383549_1816_503,0.001
tran_dj_383549_1816_503,0.001
dj_388020_1816_502,0.001
tran_dj_388020_1816_502,0.001
dj_388020_1816_503,0.001
tran_dj_388020_1816_503,0.001
dj_387953_1816_502,0.001
tran_dj_387953_1816_502,0.001
dj_387953_1816_503,0.001
tran_dj_387953_1816_503,0.001
xf_701_89759_502,0.001
tran_xf_701_89759_502,0.001
xf_701_89759_503,0.001
tran_xf_701_89759_503,0.001
xf_701_91434_502,0.001
tran_xf_701_91434_502,0.001
xf_701_91434_503,0.001
tran_xf_701_91434_503,0.001
dj_383561_1816_502,0.001
tran_dj_383561_1816_502,0.001
dj_383561_1816_503,0.001
tran_dj_383561_1816_503,0.001
dj_383545_1816_502,0.001
tran_dj_383545_1816_502,0.001
dj_383545_1816_503,0.001
tran_dj_383545_1816_503,0.001
dj_383553_1816_502,0.001
tran_dj_383553_1816_502,0.001
dj_383553_1816_503,0.001
tran_dj_383553_1816_503,0.001
xf_701_91749_502,0.001
tran_xf_701_91749_502,0.001
xf_701_91749_503,0.001
tran_xf_701_91749_503,0.001
xf_701_882499_502,0.001
tran_xf_701_882499_502,0.001
xf_701_882499_503,0.001
tran_xf_701_882499_503,0.001
xf_701_882499_504,0.001
tran_xf_701_882499_504,0.001
xf_701_1095507_502,0.001
tran_xf_701_1095507_502,0.001
xf_701_1095508_502,0.001
tran_xf_701_1095508_502,0.001
xf_701_1095511_502,0.001
tran_xf_701_1095511_502,0.001
xf_701_1095513_502,0.001
tran_xf_701_1095513_502,0.001
xf_701_1095514_502,0.001
tran_xf_701_1095514_502,0.001
dj_367162_1816_502,0.001
tran_dj_367162_1816_502,0.001
dj_367162_1816_503,0.001
tran_dj_367162_1816_503,0.001
dj_367162_1816_504,0.001
tran_dj_367162_1816_504,0.001
dj_373275_1816_502,0.001
tran_dj_373275_1816_502,0.001
dj_367164_1816_502,0.001
tran_dj_367164_1816_502,0.001
dj_367164_1816_503,0.001
tran_dj_367164_1816_503,0.001
dj_367164_1816_504,0.001
tran_dj_367164_1816_504,0.001
dj_373431_1816_502,0.001
tran_dj_373431_1816_502,0.001
dj_373255_1816_502,0.001
tran_dj_373255_1816_502,0.001
dj_373378_1816_502,0.001
tran_dj_373378_1816_502,0.001
dj_367189_1816_502,0.001
tran_dj_367189_1816_502,0.001
dj_367161_1816_502,0.001
tran_dj_367161_1816_502,0.001
dj_367161_1816_503,0.001
tran_dj_367161_1816_503,0.001
dj_367180_1816_502,0.001
tran_dj_367180_1816_502,0.001
dj_367180_1816_503,0.001
tran_dj_367180_1816_503,0.001
dj_367180_1816_504,0.001
tran_dj_367180_1816_504,0.001
dj_373436_1816_502,0.001
tran_dj_373436_1816_502,0.001
dj_373324_1816_502,0.001
tran_dj_373324_1816_502,0.001
dj_373348_1816_502,0.001
tran_dj_373348_1816_502,0.001
dj_373357_1816_502,0.001
tran_dj_373357_1816_502,0.001
dj_373282_1816_502,0.001
tran_dj_373282_1816_502,0.001
dj_373399_1816_502,0.001
tran_dj_373399_1816_502,0.001
dj_373312_1816_502,0.001
tran_dj_373312_1816_502,0.001
xf_701_91322_502,0.001
tran_xf_701_91322_502,0.001
xf_701_91322_503,0.001
tran_xf_701_91322_503,0.001
xf_701_91322_504,0.001
tran_xf_701_91322_504,0.001
xf_701_42733_502,0.001
tran_xf_701_42733_502,0.001
xf_701_42733_503,0.001
tran_xf_701_42733_503,0.001
xf_701_882498_502,0.001
tran_xf_701_882498_502,0.001
xf_701_882498_503,0.001
tran_xf_701_882498_503,0.001
xf_701_882498_504,0.001
tran_xf_701_882498_504,0.001
bp_701_1787709_502,0.001
tran_bp_701_1787709_502,0.001
bp_701_1787709_503,0.001
tran_bp_701_1787709_503,0.001
bp_701_1787709_504,0.001
tran_bp_701_1787709_504,0.001
xf_701_1095510_502,0.001
tran_xf_701_1095510_502,0.001
xf_701_1095510_503,0.001
tran_xf_701_1095510_503,0.001
xf_701_1095510_504,0.001
tran_xf_701_1095510_504,0.001
xf_701_1095512_502,0.001
tran_xf_701_1095512_502,0.001
xf_701_1095512_503,0.001
tran_xf_701_1095512_503,0.001
xf_701_1095512_504,0.001
tran_xf_701_1095512_504,0.001
bp_701_77073_502,0.001
tran_bp_701_77073_502,0.001
bp_701_77073_503,0.001
tran_bp_701_77073_503,0.001
bp_701_77073_504,0.001
tran_bp_701_77073_504,0.001
dj_373805_1816_502,0.001
tran_dj_373805_1816_502,0.001
dj_362191_1816_502,0.001
tran_dj_362191_1816_502,0.001
dj_357491_1816_502,0.001
tran_dj_357491_1816_502,0.001
dj_357464_1816_502,0.001
tran_dj_357464_1816_502,0.001
dj_357447_1816_502,0.001
tran_dj_357447_1816_502,0.001
dj_357451_1816_502,0.001
tran_dj_357451_1816_502,0.001
dj_362254_1816_502,0.001
tran_dj_362254_1816_502,0.001
dj_362254_1816_503,0.001
tran_dj_362254_1816_503,0.001
dj_367344_1816_502,0.001
tran_dj_367344_1816_502,0.001
dj_362243_1816_502,0.001
tran_dj_362243_1816_502,0.001
dj_362154_1816_502,0.001
tran_dj_362154_1816_502,0.001
dj_362154_1816_503,0.001
tran_dj_362154_1816_503,0.001
dj_362154_1816_504,0.001
tran_dj_362154_1816_504,0.001
dj_383643_1816_502,0.001
tran_dj_383643_1816_502,0.001
dj_367243_1816_502,0.001
tran_dj_367243_1816_502,0.001
dj_383631_1816_502,0.001
tran_dj_383631_1816_502,0.001
dj_357563_1816_502,0.001
tran_dj_357563_1816_502,0.001
dj_373472_1816_502,0.001
tran_dj_373472_1816_502,0.001
dj_362287_1816_502,0.001
tran_dj_362287_1816_502,0.001
dj_373719_1816_502,0.001
tran_dj_373719_1816_502,0.001
dj_357519_1816_502,0.001
tran_dj_357519_1816_502,0.001
dj_367343_1816_502,0.001
tran_dj_367343_1816_502,0.001
dj_357475_1816_502,0.001
tran_dj_357475_1816_502,0.001
dj_388043_1816_502,0.001
tran_dj_388043_1816_502,0.001
dj_353134_1816_502,0.001
tran_dj_353134_1816_502,0.001
dj_362265_1816_502,0.001
tran_dj_362265_1816_502,0.001
dj_367326_1816_502,0.001
tran_dj_367326_1816_502,0.001
dj_367491_1816_502,0.001
tran_dj_367491_1816_502,0.001
dj_367491_1816_503,0.001
tran_dj_367491_1816_503,0.001
dj_367491_1816_504,0.001
tran_dj_367491_1816_504,0.001
dj_353122_1816_502,0.001
tran_dj_353122_1816_502,0.001
dj_357532_1816_502,0.001
tran_dj_357532_1816_502,0.001
dj_367605_1816_502,0.001
tran_dj_367605_1816_502,0.001
dj_378710_1816_502,0.001
tran_dj_378710_1816_502,0.001
dj_378710_1816_503,0.001
tran_dj_378710_1816_503,0.001
dj_378710_1816_504,0.001
tran_dj_378710_1816_504,0.001
dj_357493_1816_502,0.001
tran_dj_357493_1816_502,0.001
dj_373742_1816_502,0.001
tran_dj_373742_1816_502,0.001
dj_367577_1816_502,0.001
tran_dj_367577_1816_502,0.001
dj_367285_1816_502,0.001
tran_dj_367285_1816_502,0.001
dj_357546_1816_502,0.001
tran_dj_357546_1816_502,0.001
dj_353192_1816_502,0.001
tran_dj_353192_1816_502,0.001
dj_362216_1816_502,0.001
tran_dj_362216_1816_502,0.001
dj_362216_1816_503,0.001
tran_dj_362216_1816_503,0.001
dj_362216_1816_504,0.001
tran_dj_362216_1816_504,0.001
dj_378711_1816_502,0.001
tran_dj_378711_1816_502,0.001
dj_378711_1816_503,0.001
tran_dj_378711_1816_503,0.001
dj_378711_1816_504,0.001
tran_dj_378711_1816_504,0.001
dj_367339_1816_502,0.001
tran_dj_367339_1816_502,0.001
dj_367478_1816_502,0.001
tran_dj_367478_1816_502,0.001
dj_357534_1816_502,0.001
tran_dj_357534_1816_502,0.001
dj_373752_1816_502,0.001
tran_dj_373752_1816_502,0.001
dj_373825_1816_502,0.001
tran_dj_373825_1816_502,0.001
dj_353158_1816_502,0.001
tran_dj_353158_1816_502,0.001
dj_362219_1816_502,0.001
tran_dj_362219_1816_502,0.001
dj_348680_1816_502,0.001
tran_dj_348680_1816_502,0.001
dj_367537_1816_502,0.001
tran_dj_367537_1816_502,0.001
dj_348687_1816_502,0.001
tran_dj_348687_1816_502,0.001
dj_353142_1816_502,0.001
tran_dj_353142_1816_502,0.001
dj_373750_1816_502,0.001
tran_dj_373750_1816_502,0.001
dj_373750_1816_503,0.001
tran_dj_373750_1816_503,0.001
dj_373750_1816_504,0.001
tran_dj_373750_1816_504,0.001
dj_362214_1816_502,0.001
tran_dj_362214_1816_502,0.001
dj_353138_1816_502,0.001
tran_dj_353138_1816_502,0.001
dj_353138_1816_503,0.001
tran_dj_353138_1816_503,0.001
dj_353138_1816_504,0.001
tran_dj_353138_1816_504,0.001
dj_353212_1816_502,0.001
tran_dj_353212_1816_502,0.001
dj_353212_1816_503,0.001
tran_dj_353212_1816_503,0.001
dj_353212_1816_504,0.001
tran_dj_353212_1816_504,0.001
dj_353102_1816_502,0.001
tran_dj_353102_1816_502,0.001
dj_357503_1816_502,0.001
tran_dj_357503_1816_502,0.001
dj_357432_1816_502,0.001
tran_dj_357432_1816_502,0.001
dj_353099_1816_502,0.001
tran_dj_353099_1816_502,0.001
dj_383647_1816_502,0.001
tran_dj_383647_1816_502,0.001
dj_353166_1816_502,0.001
tran_dj_353166_1816_502,0.001
dj_367266_1816_502,0.001
tran_dj_367266_1816_502,0.001
dj_373677_1816_502,0.001
tran_dj_373677_1816_502,0.001
dj_367504_1816_502,0.001
tran_dj_367504_1816_502,0.001
dj_348677_1816_502,0.001
tran_dj_348677_1816_502,0.001
dj_373615_1816_502,0.001
tran_dj_373615_1816_502,0.001
dj_373693_1816_502,0.001
tran_dj_373693_1816_502,0.001
dj_357504_1816_502,0.001
tran_dj_357504_1816_502,0.001
dj_357466_1816_502,0.001
tran_dj_357466_1816_502,0.001
dj_362162_1816_502,0.001
tran_dj_362162_1816_502,0.001
dj_362203_1816_502,0.001
tran_dj_362203_1816_502,0.001
dj_362203_1816_503,0.001
tran_dj_362203_1816_503,0.001
dj_362203_1816_504,0.001
tran_dj_362203_1816_504,0.001
dj_388060_1816_502,0.001
tran_dj_388060_1816_502,0.001
dj_357647_1816_502,0.001
tran_dj_357647_1816_502,0.001
dj_357647_1816_503,0.001
tran_dj_357647_1816_503,0.001
dj_357647_1816_504,0.001
tran_dj_357647_1816_504,0.001
dj_373467_1816_502,0.001
tran_dj_373467_1816_502,0.001
dj_353174_1816_502,0.001
tran_dj_353174_1816_502,0.001
dj_362181_1816_502,0.001
tran_dj_362181_1816_502,0.001
dj_367424_1816_502,0.001
tran_dj_367424_1816_502,0.001
dj_373749_1816_502,0.001
tran_dj_373749_1816_502,0.001
dj_373749_1816_503,0.001
tran_dj_373749_1816_503,0.001
dj_373749_1816_504,0.001
tran_dj_373749_1816_504,0.001
dj_362137_1816_502,0.001
tran_dj_362137_1816_502,0.001
xf_701_44414_502,0.001
tran_xf_701_44414_502,0.001
xf_701_44414_503,0.001
tran_xf_701_44414_503,0.001
xf_701_44414_504,0.001
tran_xf_701_44414_504,0.001
dj_373581_1816_502,0.001
tran_dj_373581_1816_502,0.001
dj_357489_1816_502,0.001
tran_dj_357489_1816_502,0.001
dj_367435_1816_502,0.001
tran_dj_367435_1816_502,0.001
dj_373510_1816_502,0.001
tran_dj_373510_1816_502,0.001
dj_357430_1816_502,0.001
tran_dj_357430_1816_502,0.001
dj_373583_1816_502,0.001
tran_dj_373583_1816_502,0.001
dj_367572_1816_502,0.001
tran_dj_367572_1816_502,0.001
dj_362189_1816_502,0.001
tran_dj_362189_1816_502,0.001
dj_367601_1816_502,0.001
tran_dj_367601_1816_502,0.001
dj_353196_1816_502,0.001
tran_dj_353196_1816_502,0.001
dj_353196_1816_503,0.001
tran_dj_353196_1816_503,0.001
dj_353196_1816_504,0.001
tran_dj_353196_1816_504,0.001
dj_388082_1816_502,0.001
tran_dj_388082_1816_502,0.001
dj_373845_1816_502,0.001
tran_dj_373845_1816_502,0.001
dj_357514_1816_502,0.001
tran_dj_357514_1816_502,0.001
dj_357649_1816_502,0.001
tran_dj_357649_1816_502,0.001
dj_357649_1816_503,0.001
tran_dj_357649_1816_503,0.001
dj_357649_1816_504,0.001
tran_dj_357649_1816_504,0.001
dj_392438_1816_502,0.001
tran_dj_392438_1816_502,0.001
dj_353168_1816_502,0.001
tran_dj_353168_1816_502,0.001
dj_373766_1816_502,0.001
tran_dj_373766_1816_502,0.001
dj_353110_1816_502,0.001
tran_dj_353110_1816_502,0.001
dj_373565_1816_502,0.001
tran_dj_373565_1816_502,0.001
dj_362301_1816_502,0.001
tran_dj_362301_1816_502,0.001
dj_392451_1816_502,0.001
tran_dj_392451_1816_502,0.001
dj_392451_1816_503,0.001
tran_dj_392451_1816_503,0.001
dj_367235_1816_502,0.001
tran_dj_367235_1816_502,0.001
dj_362153_1816_502,0.001
tran_dj_362153_1816_502,0.001
dj_373709_1816_502,0.001
tran_dj_373709_1816_502,0.001
dj_373709_1816_503,0.001
tran_dj_373709_1816_503,0.001
dj_383646_1816_502,0.001
tran_dj_383646_1816_502,0.001
dj_383646_1816_503,0.001
tran_dj_383646_1816_503,0.001
dj_383646_1816_504,0.001
tran_dj_383646_1816_504,0.001
dj_373807_1816_502,0.001
tran_dj_373807_1816_502,0.001
dj_353123_1816_502,0.001
tran_dj_353123_1816_502,0.001
dj_373654_1816_502,0.001
tran_dj_373654_1816_502,0.001
dj_362349_1816_502,0.001
tran_dj_362349_1816_502,0.001
dj_357429_1816_502,0.001
tran_dj_357429_1816_502,0.001
dj_362178_1816_502,0.001
tran_dj_362178_1816_502,0.001
dj_362178_1816_503,0.001
tran_dj_362178_1816_503,0.001
dj_362178_1816_504,0.001
tran_dj_362178_1816_504,0.001
dj_367363_1816_502,0.001
tran_dj_367363_1816_502,0.001
dj_388021_1816_502,0.001
tran_dj_388021_1816_502,0.001
dj_353193_1816_502,0.001
tran_dj_353193_1816_502,0.001
dj_367378_1816_502,0.001
tran_dj_367378_1816_502,0.001
dj_367378_1816_503,0.001
tran_dj_367378_1816_503,0.001
dj_357458_1816_502,0.001
tran_dj_357458_1816_502,0.001
dj_357496_1816_502,0.001
tran_dj_357496_1816_502,0.001
dj_367530_1816_502,0.001
tran_dj_367530_1816_502,0.001
dj_362150_1816_502,0.001
tran_dj_362150_1816_502,0.001
dj_367397_1816_502,0.001
tran_dj_367397_1816_502,0.001
dj_367397_1816_503,0.001
tran_dj_367397_1816_503,0.001
dj_387962_1816_502,0.001
tran_dj_387962_1816_502,0.001
dj_387962_1816_503,0.001
tran_dj_387962_1816_503,0.001
dj_367606_1816_502,0.001
tran_dj_367606_1816_502,0.001
dj_373748_1816_502,0.001
tran_dj_373748_1816_502,0.001
dj_373748_1816_503,0.001
tran_dj_373748_1816_503,0.001
dj_373748_1816_504,0.001
tran_dj_373748_1816_504,0.001
dj_378712_1816_502,0.001
tran_dj_378712_1816_502,0.001
dj_378712_1816_503,0.001
tran_dj_378712_1816_503,0.001
dj_378712_1816_504,0.001
tran_dj_378712_1816_504,0.001
dj_357544_1816_502,0.001
tran_dj_357544_1816_502,0.001
dj_367356_1816_502,0.001
tran_dj_367356_1816_502,0.001
dj_397163_1816_502,0.001
tran_dj_397163_1816_502,0.001
dj_397163_1816_503,0.001
tran_dj_397163_1816_503,0.001
dj_362115_1816_502,0.001
tran_dj_362115_1816_502,0.001
dj_362115_1816_503,0.001
tran_dj_362115_1816_503,0.001
xf_701_46153_502,0.001
tran_xf_701_46153_502,0.001
xf_701_46153_503,0.001
tran_xf_701_46153_503,0.001
dj_367311_1816_502,0.001
tran_dj_367311_1816_502,0.001
xf_701_47048_502,0.001
tran_xf_701_47048_502,0.001
xf_701_47048_503,0.001
tran_xf_701_47048_503,0.001
dj_388104_1816_502,0.001
tran_dj_388104_1816_502,0.001
dj_388104_1816_503,0.001
tran_dj_388104_1816_503,0.001
xf_701_41673_502,0.001
tran_xf_701_41673_502,0.001
xf_701_41673_503,0.001
tran_xf_701_41673_503,0.001
xf_701_46031_502,0.001
tran_xf_701_46031_502,0.001
xf_701_46031_503,0.001
tran_xf_701_46031_503,0.001
xf_701_45864_502,0.001
tran_xf_701_45864_502,0.001
xf_701_45864_503,0.001
tran_xf_701_45864_503,0.001
dj_362331_1816_502,0.001
tran_dj_362331_1816_502,0.001
dj_362179_1816_502,0.001
tran_dj_362179_1816_502,0.001
dj_362179_1816_503,0.001
tran_dj_362179_1816_503,0.001
dj_362179_1816_504,0.001
tran_dj_362179_1816_504,0.001
dj_362368_1816_502,0.001
tran_dj_362368_1816_502,0.001
dj_362127_1816_502,0.001
tran_dj_362127_1816_502,0.001
dj_362127_1816_503,0.001
tran_dj_362127_1816_503,0.001
dj_392447_1816_502,0.001
tran_dj_392447_1816_502,0.001
dj_392447_1816_503,0.001
tran_dj_392447_1816_503,0.001
xf_701_47641_502,0.001
tran_xf_701_47641_502,0.001
xf_701_47641_503,0.001
tran_xf_701_47641_503,0.001
dj_353136_1816_502,0.001
tran_dj_353136_1816_502,0.001
dj_367451_1816_502,0.001
tran_dj_367451_1816_502,0.001
dj_383612_1816_502,0.001
tran_dj_383612_1816_502,0.001
dj_383612_1816_503,0.001
tran_dj_383612_1816_503,0.001
xf_701_43391_502,0.001
tran_xf_701_43391_502,0.001
xf_701_43391_503,0.001
tran_xf_701_43391_503,0.001
xf_701_41136_502,0.001
tran_xf_701_41136_502,0.001
xf_701_41136_503,0.001
tran_xf_701_41136_503,0.001
xf_701_48012_502,0.001
tran_xf_701_48012_502,0.001
xf_701_48012_503,0.001
tran_xf_701_48012_503,0.001
xf_701_43864_502,0.001
tran_xf_701_43864_502,0.001
xf_701_43864_503,0.001
tran_xf_701_43864_503,0.001
xf_701_43864_504,0.001
tran_xf_701_43864_504,0.001
dj_367456_1816_502,0.001
tran_dj_367456_1816_502,0.001
xf_701_42215_502,0.001
tran_xf_701_42215_502,0.001
xf_701_42215_503,0.001
tran_xf_701_42215_503,0.001
dj_383695_1816_502,0.001
tran_dj_383695_1816_502,0.001
dj_383695_1816_503,0.001
tran_dj_383695_1816_503,0.001
dj_353207_1816_502,0.001
tran_dj_353207_1816_502,0.001
dj_353207_1816_503,0.001
tran_dj_353207_1816_503,0.001
dj_353207_1816_504,0.001
tran_dj_353207_1816_504,0.001
dj_353191_1816_502,0.001
tran_dj_353191_1816_502,0.001
dj_353191_1816_503,0.001
tran_dj_353191_1816_503,0.001
bp_701_87070_502,0.001
tran_bp_701_87070_502,0.001
bp_701_87070_503,0.001
tran_bp_701_87070_503,0.001
bp_701_87070_504,0.001
tran_bp_701_87070_504,0.001
xf_701_40340_502,0.001
tran_xf_701_40340_502,0.001
xf_701_40340_503,0.001
tran_xf_701_40340_503,0.001
dj_383632_1816_502,0.001
tran_dj_383632_1816_502,0.001
dj_383632_1816_503,0.001
tran_dj_383632_1816_503,0.001
dj_357585_1816_503,0.001
tran_dj_357585_1816_503,0.001
xf_701_42163_502,0.001
tran_xf_701_42163_502,0.001
xf_701_42163_503,0.001
tran_xf_701_42163_503,0.001
dj_388143_1816_502,0.001
tran_dj_388143_1816_502,0.001
dj_388143_1816_503,0.001
tran_dj_388143_1816_503,0.001
dj_362236_1816_502,0.001
tran_dj_362236_1816_502,0.001
dj_353147_1816_502,0.001
tran_dj_353147_1816_502,0.001
dj_348651_1816_502,0.001
tran_dj_348651_1816_502,0.001
dj_348688_1816_502,0.001
tran_dj_348688_1816_502,0.001
dj_357625_1816_502,0.001
tran_dj_357625_1816_502,0.001
dj_357625_1816_503,0.001
tran_dj_357625_1816_503,0.001
dj_357575_1816_502,0.001
tran_dj_357575_1816_502,0.001
dj_357575_1816_503,0.001
tran_dj_357575_1816_503,0.001
xf_701_43757_502,0.001
tran_xf_701_43757_502,0.001
xf_701_43757_503,0.001
tran_xf_701_43757_503,0.001
dj_397160_1816_502,0.001
tran_dj_397160_1816_502,0.001
dj_397160_1816_503,0.001
tran_dj_397160_1816_503,0.001
dj_353151_1816_502,0.001
tran_dj_353151_1816_502,0.001
dj_373644_1816_502,0.001
tran_dj_373644_1816_502,0.001
xf_701_42557_502,0.001
tran_xf_701_42557_502,0.001
xf_701_42557_503,0.001
tran_xf_701_42557_503,0.001
dj_373769_1816_502,0.001
tran_dj_373769_1816_502,0.001
xf_701_41692_502,0.001
tran_xf_701_41692_502,0.001
xf_701_41692_503,0.001
tran_xf_701_41692_503,0.001
dj_397136_1816_502,0.001
tran_dj_397136_1816_502,0.001
dj_397136_1816_503,0.001
tran_dj_397136_1816_503,0.001
dj_353113_1816_502,0.001
tran_dj_353113_1816_502,0.001
dj_353114_1816_502,0.001
tran_dj_353114_1816_502,0.001
dj_388160_1816_502,0.001
tran_dj_388160_1816_502,0.001
dj_388160_1816_503,0.001
tran_dj_388160_1816_503,0.001
dj_378693_1816_502,0.001
tran_dj_378693_1816_502,0.001
dj_378693_1816_503,0.001
tran_dj_378693_1816_503,0.001
xf_701_41454_502,0.001
tran_xf_701_41454_502,0.001
xf_701_41454_503,0.001
tran_xf_701_41454_503,0.001
dj_373481_1816_502,0.001
tran_dj_373481_1816_502,0.001
xf_701_47299_502,0.001
tran_xf_701_47299_502,0.001
xf_701_47299_503,0.001
tran_xf_701_47299_503,0.001
dj_388141_1816_502,0.001
tran_dj_388141_1816_502,0.001
dj_388141_1816_503,0.001
tran_dj_388141_1816_503,0.001
dj_392450_1816_502,0.001
tran_dj_392450_1816_502,0.001
dj_392450_1816_503,0.001
tran_dj_392450_1816_503,0.001
dj_392450_1816_504,0.001
tran_dj_392450_1816_504,0.001
xf_701_43160_502,0.001
tran_xf_701_43160_502,0.001
xf_701_43160_503,0.001
tran_xf_701_43160_503,0.001
dj_362098_1816_502,0.001
tran_dj_362098_1816_502,0.001
dj_362098_1816_503,0.001
tran_dj_362098_1816_503,0.001
dj_388111_1816_502,0.001
tran_dj_388111_1816_502,0.001
dj_388111_1816_503,0.001
tran_dj_388111_1816_503,0.001
dj_388007_1816_502,0.001
tran_dj_388007_1816_502,0.001
dj_388007_1816_503,0.001
tran_dj_388007_1816_503,0.001
xf_701_44154_502,0.001
tran_xf_701_44154_502,0.001
xf_701_44154_503,0.001
tran_xf_701_44154_503,0.001
dj_383677_1816_502,0.001
tran_dj_383677_1816_502,0.001
dj_383677_1816_503,0.001
tran_dj_383677_1816_503,0.001
xf_701_45641_502,0.001
tran_xf_701_45641_502,0.001
xf_701_45641_503,0.001
tran_xf_701_45641_503,0.001
xf_701_44637_502,0.001
tran_xf_701_44637_502,0.001
xf_701_44637_503,0.001
tran_xf_701_44637_503,0.001
dj_383721_1816_502,0.001
tran_dj_383721_1816_502,0.001
dj_383721_1816_503,0.001
tran_dj_383721_1816_503,0.001
xf_701_47819_502,0.001
tran_xf_701_47819_502,0.001
xf_701_47819_503,0.001
tran_xf_701_47819_503,0.001
dj_362307_1816_502,0.001
tran_dj_362307_1816_502,0.001
dj_362307_1816_503,0.001
tran_dj_362307_1816_503,0.001
dj_397159_1816_502,0.001
tran_dj_397159_1816_502,0.001
dj_397159_1816_503,0.001
tran_dj_397159_1816_503,0.001
dj_383615_1816_502,0.001
tran_dj_383615_1816_502,0.001
dj_383615_1816_503,0.001
tran_dj_383615_1816_503,0.001
xf_701_41749_502,0.001
tran_xf_701_41749_502,0.001
xf_701_41749_503,0.001
tran_xf_701_41749_503,0.001
xf_701_41749_504,0.001
tran_xf_701_41749_504,0.001
dj_392485_1816_502,0.001
tran_dj_392485_1816_502,0.001
dj_392485_1816_503,0.001
