episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,evaluation/episode_reward_max,evaluation/episode_reward_min,evaluation/episode_reward_mean,evaluation/episode_len_mean,evaluation/episodes_this_iter,evaluation/hist_stats/episode_reward,evaluation/hist_stats/episode_lengths,evaluation/sampler_perf/mean_env_wait_ms,evaluation/sampler_perf/mean_processing_ms,evaluation/sampler_perf/mean_inference_ms,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
-180.87959400714163,-307.23879599942535,-252.14573372534173,24.0,20,500,False,500,20,1,b74a240dadea436da899488c84867968,2020-05-28_09-39-47,1590683987,527.8459258079529,527.8459258079529,24898,toanngo,192.168.1.12,527.8459258079529,500,1,1,00000,0,"[-295.2268521786069, -204.30622072476646, -253.50303497805933, -272.0378949490554, -256.3143838902575, -269.7769823575248, -267.58672993632297, -225.06898999177025, -268.6966377141084, -262.46950289876946, -286.72703144325607, -220.83935368327133, -270.9298698169019, -307.23879599942535, -201.5692918487879, -306.4051497054499, -211.4896709040287, -180.87959400714163, -204.6457552117553, -277.20293226757553]","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24]",991.5028394101386,55.60774574736636,1.0673452518181406,384,500,526065.063,100.125,547.267,1035.931,18.78297002724796,64.57370572207084,0.3207493188010899,0.7179357649661424,-104.87514807837195,-104.87514807837195,-104.87514807837195,24.0,2,"[-104.87514807837195, -104.87514807837195]","[24, 24]",923.2442184370391,57.319967114195535,1.738747771905393,0.20000000298023224,0.00019999999494757503,434.99722,-0.08657888,435.083,0.0010011991,0.0038856203,1.6055126,0.0
