2018-01-01 09:00:00,3.8332508736331703
2018-01-01 09:05:00,3.5602564107402017
2018-01-01 09:10:00,4.036925825306914
2018-01-01 09:15:00,3.6534890121293913
2018-01-01 09:20:00,4.366057161366967
2018-01-01 09:25:00,3.4238856429618534
2018-01-01 09:30:00,4.268104861465487
2018-01-01 09:35:00,3.8343392687229665
2018-01-01 09:40:00,4.1991608535563625
2018-01-01 09:45:00,5.0364291668187
2018-01-01 09:50:00,3.937071083667504
2018-01-01 09:55:00,4.248585465768582
2018-01-01 10:00:00,3.9461097156263234
2018-01-01 10:05:00,3.8019581650883434
2018-01-01 10:10:00,3.778133013661338
2018-01-01 10:15:00,3.5475793485190015
2018-01-01 10:20:00,4.285172139555784
2018-01-01 10:25:00,4.125895796754328
2018-01-01 10:30:00,4.278092366595547
2018-01-01 10:35:00,4.094461476920121
2018-01-01 10:40:00,4.6096310169637285
2018-01-01 10:45:00,4.032274537075855
2018-01-01 10:50:00,4.439614181236324
2018-01-01 10:55:00,4.51948346858936
2018-01-01 11:00:00,3.818409334303935
2018-01-01 11:05:00,4.093614761977177
2018-01-01 11:10:00,4.3034538504066715
2018-01-01 11:15:00,4.2816532368782525
2018-01-01 11:20:00,4.363135271157882
2018-01-01 11:25:00,4.272367516828287
2018-01-01 11:30:00,3.8021815232694287
2018-01-01 11:35:00,4.33202054650374
2018-01-01 11:40:00,4.681390409728968
2018-01-01 11:45:00,4.153180011041879
2018-01-01 11:50:00,4.210351985025131
2018-01-01 11:55:00,3.98963391664376
2018-01-01 12:00:00,3.818148319520171
2018-01-01 12:05:00,4.8451362194251715
2018-01-01 12:10:00,4.2122298635672655
2018-01-01 12:15:00,4.3861216466476645
2018-01-01 12:20:00,4.470259600841551
2018-01-01 12:25:00,4.446642447853503
2018-01-01 12:30:00,4.01649987023792
2018-01-01 12:35:00,4.406528570132892
2018-01-01 12:40:00,4.222881332937958
2018-01-01 12:45:00,4.326122069952077
2018-01-01 12:50:00,4.477634605398047
2018-01-01 12:55:00,4.2878091745402624
2018-01-01 13:00:00,4.778962845319269
2018-01-01 13:05:00,4.6593378578376345
2018-01-01 13:10:00,4.799887640172068
2018-01-01 13:15:00,3.8900572427401214
2018-01-01 13:20:00,4.1343128191525915
2018-01-01 13:25:00,4.304651210602478
2018-01-01 13:30:00,4.118481143771286
2018-01-01 13:35:00,4.1271631577888845
2018-01-01 13:40:00,4.641371669400053
2018-01-01 13:45:00,4.052651561224162
2018-01-01 13:50:00,3.235700647999201
2018-01-01 13:55:00,3.8254707560951258
